,Titles,Articles,Urls,Images
10,Kadaga to inject money into journalists SACCO - Daily Monitor,"PARLIAMENT. The Speaker of Parliament, Ms Rebecca Kadaga has pledged support to the Uganda Parliamentary Press Association (UPPA) Savings and Credits Cooperative Society (SACCO) as a way of improving their welfare.The Speaker made the pledge Thursday morning during a meeting with UPPA members, the first interaction she has had with journalists since her return from medication at Aga Khan Hospital in Nairobi, Kenya a few weeks ago. On the issue of the SACCO, we are going to do something about it. We have been supporting Rotary as part of Cooperate Social Responsibility as parliament,  she said.The Speaker said she needs three-months-time to engage with the Parliamentary Commission on how financial support can be extended to the UPPA SACCO.Ms Kadaga was responding to a request made by the UPPA president Mr Moses Mulondo who said the SACCO has been fully registered but needed support from Parliament.Mr Mulondo said the welfare of journalists is wanting with some earning a monthly pay of as little as Shs100, 000. Journalists are poorly paid in their media houses here in Uganda. Many are paid around Shs100, 000 per month which exposes them to extortions. So as UPPA we request for an annual contribution to the SACCO,  he said.Mr Mulondo also expressed a need for parliament to involve journalists in doing research and pay them allowances in return. He also requested the Speaker to find a spacious room with parliament as the current press office cannot accommodate the 265 journalists accredited to cover parliament.The room has a sitting capacity of 17 people with only seven computers something that causes a lot of queues for journalists to file their stories.In her response, Ms Kadaga promised to visit the press office soon before she takes the matter to the parliamentary commission.The speaker also criticised journalists for pre-empting committee reports by speaking to individual Members of Parliament hence the public taking their opinions as decision of parliament. Don t take personal opinions of MPs as decisions of parliament. Sometimes you pre-empt committee reports before they are presented in the house for us to have debate and take decisions,  she said.[email protected]",https://www.monitor.co.ug/News/National/Kadaga-to-inject-money-journalists-SACCO/688334-5118106-hg066nz/index.html,/static/img-2019-05-16/post10.png
11,Varsity student shot dead after completing final exams - Daily Monitor,"Kampala. Raphael Walugembe, 23, a student of Uganda Martyrs University, who was preparing to celebrate completing his three-year undergraduate studies, was shot dead, a night before the party.The party was slated for yesterday at Buloba Forest Park.Mr Reagan Kakande, a classmate of Walugembe, said he telephoned him yesterday morning for an update on the party only to be told by Raphael s sister that he was shot. Walugembe was shot dead at his parents home by armed thugs, who were robbing their neighbour, Denis Mwesigwa, a mobile money agent, at Church Zone, Kitunzi in Rubaga Division in Kampala on Tuesday night.Kampala Metropolitan police spokesperson Patrick Onyango said:  Nateete Police Station received a report of gunshots around Church Zone and when they responded, they found one person lying dead and a window of a Toyota car shattered.  Mr Mwesigwa and his wife later told detectives that the armed thugs blocked them near their home and started firing in the air as they made away with Shs610,000 and other valuables.[email protected]",https://www.monitor.co.ug/News/National/Varsity-student-shot-dead-completing-final-exams/688334-5117596-xo0rttz/index.html,/static/img-2019-05-16/post11.png
12,Public stealing weather equipment over mercury - Daily Monitor,"Mbarara. The Uganda National Meteorological Authority (UNMA), has condemned the theft and dismantling of its weather equipment across the country by people who think the gadgets contain mercury underneath.Mr Godfrey Mujuni, a data manager at UNMA, on Tuesday said there are some unpatriotic members of the public who are making their weather forecasting hard, despite the Authority making strides in improving the quality of weather data. Even the stations we put up there [across the country], people think there is a lot of mercury and they end up stealing them,  Mr Mujuni said at the meeting organised by African Centre for Trade and Development (ACTADE) and Konrad-Adenauer-Stiftung. Now automatic weather stations are powered by solar but sometimes we realise we don t get data and we find that the solar panels have been taken,  he added.The meeting that brought together government officials, private sector, academia, media and relevant civil society organisations, was aimed at raising awareness about climate change, how Uganda is addressing it or helping communities cope with the monster.The quality of raw data from the countryside, determines the final weather advisories that UNMA gives to the public who use it for aviation industry, farming among others uses.Mr Bob Natifu, the assistant commissioner in-charge of Climate Change Directorate in the Ministry of Water and Environment, said forestry, protecting wetlands, investing in modern transport systems that does not emit a lot of emissions among others as priority areas to tame global emission contributions. Mr Donnas Ojok, an officer at The Konrad-Adenauer-Stiftung, appealed to participants at the meeting to do something about climate change and not to lament. The era of climate change is now. We do not need to complain or blame people. We have money, technologies to do something,  he said. Although Uganda s contribution to the warming of the earth due to her limited industries, the country is among the most vulnerable to impacts of climate change such as drought, high temperatures and floods due to the agrarian nature of the economy.[email protected] ",https://www.monitor.co.ug/News/National/Public-stealing-weather-equipment-over-mercury/688334-5118204-t11h64/index.html,/static/img-2019-05-16/post16.png
13,Bunyoro demands affirmative action - Daily Monitor,"Hoima. Bunyoro leaders have asked President Museveni to implement an affirmative action for their sub-region.The President was in Hoima District on Tuesday where he met National Resistance Movement party officials, district leaders, departmental heads and opinion leaders as part of his countrywide NRM mid-term review. The closed-door meeting attracted more than 1,000 leaders from the districts of Hoima, Buliisa, Kiryandongo, Masindi, Kikuube, Kagadi and Kakumiro.The Hoima District chairperson, Mr Kadiri Kirungi, requested government to enhance agricultural production through improving storage and marketing facilities of farmers. We petitioned the President to implement affirmative action for Bunyoro. We requested him to ensure that each district has a district hospital. We requested the elevation of Kagadi Hospital to a referral status because of the overwhelming number of patients it handles from Kagadi, Kibaale, Kakumiro and Kyenjojo districts,  he said.Mr Kirungi said Bunyoro leaders requested the President to put in place avenues of addressing historical land challenges in Bunyoro, where most people lack land titles and are at a risk of being evicted by unscrupulous individuals. We request for affirmative action on getting special loan for systematic land demarcation to help people obtain land titles because land grabbing and related deaths are escalating in the region,  a May 14 petition to the President reads in part.The petition states that industrialisation is a vehicle of employment opportunities.  We pray that special economic zones should be demarcated with some of the industries be directed to Bunyoro region through the investment sector,  the petition adds.The President also met the Omukama of Bunyoro Kitara at Karuziika palace in Hoima Town where they discussed a range of social-economic issues.The Bunyoro-Kitara Kingdom Prime Minister, Mr Andrew Byakutaga, said the kingdom requested the President to return all the kingdom s reinstituted properties. The President accepted our request and he promised to come on June 10 to sign a memorandum of understanding with the king and also be the chief guest on June 11 at the Omukama s coronation silver jubilee celebrations,  Mr Byakutaga said.The kingdom further requested government to operationalise the proposed Bunyoro University with its main campus in Hoima District.While addressing a rally at Kyatiri playground in Masindi District yesterday, the President announced that starting next financial year, he will initiate a fund for each zone to benefit organised groups doing skilling activities such as food processing, cooking stoves, hair dressing, and saloons. He said other funds would support Saccos.[email protected]",https://www.monitor.co.ug/News/National/Bunyoro-demands-affirmative-action/688334-5118220-hjy7fn/index.html,/static/img-2019-05-16/post17.png
14,Kitagwenda MP escapes jail over Shs16m debt - Daily Monitor,"Kampala. The Kitagwenda County MP in Kamwenge District, Mr Abbas Mugisha Agaba, yesterday survived jail for failure to pay a Shs16m debt.Mr Agaba was arrested by bailiffs on orders of the High Court s Execution Division Registrar, Mr Deo Ninzeyimana.The bailiffs arrested the legislator, who subscribes to the ruling National Resistance Movement (NRM), at Buganda Road Chief Magistrate s Court where he had gone to answer another case.Mr Agaba was presented before court presided over by Mr Ninzeyimana where he paid Shs10m in cash and signed a postdated cheque of Shs6.5 million before he was released.According to the warrant of arrest, Mr Agaba was adjudged by court in March 2016 to pay fellow MP Herbert Kabafunzaki, Shs15.5m he acquired from the latter as a loan.Arrest warrant These are to command you to arrest Mr Agaba, the judgement debtor unless the judgement debtor pays to you the sum of Shs15,513,511 together with Shs . for costs of executing this process, to bring the said Mr Agaba before the court with all convenient speed,  reads the court arrest order.In a telephone interview, Mr Agaba denied the arrest and insisted the case was settled. I was in court today for another matter, which already exists, and the issue of Kabafunzaki was some time ago but I am wondering where you got this from,  he said yesterday.Two months ago, 39-year-old Agaba was taken to court and charged with obtaining more than Shs100m by false pretence.Prosecution contends that Mr Agaba and others still at large between August 2016 and June 2017 in Lugogo, Kampala, fraudulently obtained Shs90 million from one George Patrick Kasajja purporting that the MP would represent him in court as an advocate and obtained Shs20m again from the same person on June 2, 2017 at Caf  Mocca along Dewinton Road in Kampala for the same purported reason.Mr Agaba denied all the charges but he was released on bail after depositing in court Shs2m cash.[email protected]",https://www.monitor.co.ug/News/National/Kitagwenda-MP-escapes-jail-over-Shs16m-debt/688334-5118232-e6j6ohz/index.html,/static/img-2019-05-16/post18.png
15,"Doctors decry heavy workload, shortages in public hospitals - Daily Monitor","Kampala. Specialist medical doctors from different fields such as paediatrics, oncology and neurosurgery have asked government to attract and train more staff to lighten their workload.There are only 1,530 specialists of the 6,290 medical and dental practitioners in the country, according to records from the Uganda Medical and Dental Practitioners Council (UMDPC).As a result, Dr John Ssekabira, the president of the Association of Surgeons of Uganda, said there a huge backlog of surgical cases in the country because the few specialists are overwhelmed, which compromises the quality of healthcare.   Recently, the World Health Assembly [decision-making body of WHO] observed that surgical conditions such as cancer and trauma contribute more than HIV and malaria to mortality and so the surgical burden needs to be addressed to reduce the burden,  Dr Ssekabira yesterday.He was speaking at a press conference organised by the College of Surgeons of East, Central, and Southern Africa (COSECSA), an independent body that fosters post-graduate education in sub-Saharan Africa. COSECSA will hold their 20th examinations and scientific conference in Uganda in November.BlameDr Joel Kiryabwire, the president of the Neurosurgical Society of Uganda (NSU), added that the problem of heavy workload is accelerated by the fact that  we don t train super specialists in our universities and those few who have managed to train have had to pay for themselves yet it takes a long period of time, which creates a very big surgical burden . COSECSA offers a cheaper opportunity for medical doctors to train in different areas of specialty such as neurosurgery from locally accredited hospitals both in their countries of origin and the region.The non-profit organisation currently operates in 10 countries; Burundi, Ethiopia, Kenya, Malawi, Mozambique, Rwanda, Tanzania, Uganda, Zambia and Zimbabwe. [email protected] ",https://www.monitor.co.ug/News/National/Doctors-decry-heavy-workload-shortages-public-hospitals/688334-5117794-96qw5m/index.html,/static/img-2019-05-16/post19.png
16,Expectant women deliver on mats in Tororo hospital - Daily Monitor,"TORORO. Expectant women admitted to Tororo main hospital have resorted to delivering on the floor on mats due to a shortage of beds in the maternity ward. We come with our own mats to deliver because we are told the beds are not enough but we cannot blame the midwives because they try doing everything possible to deliver us safely. They are also constrained,  Ms Jane Omongi, a resident of Western Division in Tororo Municipality, said on Tuesday.Ms Joan Ochieng, another expectant woman, asked government to equip the maternity ward with beds and other essentials. Government should equip the maternity wing to protect our dignity as mothers, especially when we are delivering,  she said.Ms Grace Atim, the officer-in- charge of the maternity ward, told Daily Monitor, that the labour suite has only six worn-out beds.She said about 18 women deliver daily on average and more than 400 in a month. This is challenging and sometimes we are forced to [help women] deliver from the floor, which is unhygienic but we have no option,  Ms Atim said. Government should refurbish the maternity ward to attract mothers to deliver from this health facility,  she added.The State Minister for Health in-charge of General Duties, Ms Sarah Opendi, said the beds in the maternity ward were enough. The maternity wing has six beds and all are functional. People should know that women do not deliver at the same time,  Ms Opendi said.A 2017 Sauti wa Wanachi survey by Twaweza, a non-governmental organisation, indicates that 59 per cent of Ugandans think poor health facilities top the country s problems followed by high cost of living (38 per cent) and unemployment (33 per cent). Ms Judith Isuka, a midwife, said they are unable to give mothers proper care due to the sorry state of the ward.  Due to shortage of beds, some women in labour are compelled to sit on benches or lie on the floor as they wait for some of their colleagues to be discharged before they are given a bed,  she said, adding that sometimes they are forced to discharge mothers shortly after delivery. It is not recommended because this puts their lives at risk of developing other health complications,  Ms Isuka said. Mr Walter Oryekwun, the hospital administrator, said the bed capacity had been planned in accordance with the then small population, but it has tripled. Currently, the facility serves expectant mothers from all the neighbouring districts and part of Western Kenya,  he said.Mr John Francis Olwenyi, the district vice chairperson, said the hospital needs renovation.Ms Samali Sabano Epiat, the assistant chief administrative officer, said the hospital also has few staff.Mr Fredrick Epiat, the chairperson of Rock Classic Health Club, recently organised a marathon to raise money for new beds at the health facility.[email protected]",https://www.monitor.co.ug/News/National/Expectant-women-deliver-mats-Tororo-hospital/688334-5116902-ngb7yg/index.html,/static/img-2019-05-16/post20.png
17,Sugar Bill should be fair to all players - Busoga MPs - Daily Monitor,"JINJA. A section of MPs from Busoga Sub-region have expressed their frustration at the Sugar Bill, saying it is discriminative. The Bill was reintroduced on the floor of Parliament last month following its rejection by President Museveni on grounds that  it did not address the concerns of big manufacturers.  He asked Parliament to reconsider and provide zoning of sugarcane growing and production.In the Bill, government had proposed zoning of a 25-kilometre radius between mills, with not more than one mill in the zone.In separate phone interviews on Tuesday, some legislators called for amendment of some of the clauses in the Bill.Jinja Municipality MP Paul Mwiru (FDC) said any effort to regulate the sugar industry must be intended to regulate, not distort the sector. When you talk about the big players, you realise that outgrowers are the big stakeholders controlling almost 1.2 million tonnes of cane, Kakira Sugar Factory 400,000 tonnes and others none,  Mr Mwiru said. I don t downplay the importance of the big-player in the sector because they contribute more than Shs300b but government must strike a balance between the big companies  interests and those of the outgrowers,   he added.Mr Robert Musoke ( Budiope West, NRM), said the zoning policy should be scrapped because Uganda is a liberalised economy. Zoning creates a monopoly for one miller which infringes on the rights of the (sugarcane) outgrowers,   Mr Musoke said.Mr Moses Walyomu ( Kagoma, NRM) said before the establishment of small factories, prices of sugarcane were as low as Shs26,000 compared to the current Shs128,000, warning that zoning will also affect employment opportunities in the industry in the region.Mr James Waira Kyewalabye Majegere (Bunya East, NRM) said zoning should not be reinstated in the Bill because it will affect many Ugandans who are earning from the factories that are likely to be relocated. If Mayuge Sugar Factory is relocated, it will affect the income of those directly and indirectly benefiting from it. The only thing they can do is not to allow a new factory in the area, which is already congested,   he said.Mr Majegere said government should also allow free movement of sugarcane so that farmers can have unlimited access and market for their products.Mr Moses Kizige (Bugabula North NRM), the State minister for Karamoja Affairs, said the NRM Caucus has already taken a position on the Bill which he did not divulge.Speaker Rebecca Kadaga, also the Kamuli Woman MP, urged all legislators from sugarcane-growing areas to take a stand and not to betray their voters  interests by acting like  mafias. Last month, Parliament granted one month to government for consultations following a request from its Chief Whip, Ms Ruth Nankabirwa.BackgroundBusoga Sub-region has five sugar factories, including Kakira Sugar Works in Jinja, Mayuge Sugar Factory, GM Sugar in Buikwe District, Kamuli Sugar Limited in Kamuli District and Kaliro Sugar Limited in Kaliro District. According to a report of the Committee of Trade, Tourism and Industry on the Sugar Bill, since government had already licensed millers, it would cost Shs50b to relocate the factories outside the 25-kilometre radius.This cost would cover civil works, dismantling and re-erecting, transportation and commission.Sugarcane farmers are opposed to zoning on account that it will make them lose market for their sugarcane since there will not be competition for the canes.[email protected]",https://www.monitor.co.ug/News/National/Sugar-Bill-should-be-fair-all-players-Busoga-MPs/688334-5116930-oqgviiz/index.html,/static/img-2019-05-16/post21.png
18,Oulanyah halts eviction on disputed Apaa land - Daily Monitor,"Gulu. The Deputy Speaker of Parliament, Mr Jacob Oulanyah, has asked government to stop any form of eviction on Apaa land pending further investigation into the contentious land bordering Adjumani and Amuru districts.His directives comes just days after President Museveni appointed him chairperson of a new committee tasked with finding a durable solution to Apaa land conflict.Halted evictionsMr Oulanyah said government should stay any eviction if at all they are happening now so that better avenues are found to move people outside the conservation area.Last week, Uganda Wildlife Authority (UWA) rangers, accompanied by police and Adjumani District local government officials, closed Apaa Market, leaving more than 1,500 vendors stranded in a move aimed at consolidating the East Madi Wildlife Game Reserve. If any eviction activity is going on in Apaa, it should stop now until further communication on what we should do with the movement of the people to get outside the conservation area so that there is smooth handling of the process,  Mr Oulanyah said.He made the statement while briefing the reconstituted Apaa land committee members at his boardroom at Parliament on Tuesday. Present at the meeting were Prime Minister Dr Ruhakana Rugunda, Lands Minister Betty Amongi, Disaster Preparedness and Refugee Minister Hillary Onek, First Deputy Prime Minister Moses Ali, Minister in charge of Water and Environment Ephraim Kamuntu and Grace Freedom Kwiyucwiny, the Northern Uganda State Minister.Mr Oulanyah told the committee that in their recent engagement with Dr Rugunda, they found out there was need to handle the Apaa land issue with finality because previous efforts to try and bring it to conclusion have failed. We have been tasked to look at what is going on in Apaa to see if we can come out with some recommendation on how implementation of decisions that have been made or decision that can be changed or whatever we can find to make the implementation of eventually clearing the conservation area possible and smooth without affecting people,  he said.Mr Oulanyah also asked that in the interim period, there should be no more movement for settlement into Apaa area, including both Zoka and Apaa itself, which has been confirmed to be in a conservation area.He called for calm from all the affected parties.He also noted that as part of plans to sensitize the community on their new roles, they will have a radio talk show on Thursday that will be relayed on all radio stations within the affected region.BackgroundEviction. Last week, government announced that it had given final orders to the locals settled on the gazetted East Madi Wildlife Reserve in Apaa to vacate, sparking off outcry from locals and leaders in the region. [email protected]",https://www.monitor.co.ug/News/National/Oulanyah-halts-eviction-disputed-Apaa-land/688334-5116954-ax1hv1z/index.html,/static/img-2019-05-16/post22.png
19,Wildlife attacks on locals worries UWA - Daily Monitor,"Oyam. The growing incidents of wildlife attacks of residents in the country is worrying Uganda Wildlife Authority (UWA). Mr Charles Tumwesigye, the UWA director of operations, said during a community meeting with residents of Kamdini Sub-county on Tuesday that the animal raids and killing of people outside gazetted wildlife facilities across the country is disastrous.Mr Tumwesigye observed that cases of human deaths arising from stray elephant attacks had become rampant yet they cannot do much as UWA because they are overwhelmed.The meeting was organised by UWA.  This problem of human-wildlife conflict is now a national disaster. Kamdini area is just one part. Your neighbours in Apala B up to Pakwach bridge, all that area is a hot spot for human-wildlife conflict with elephants, buffaloes and lions,  he said.He added:  As UWA, we don t like to see the people suffering, we really feel the pain you go through, but as we talk, even here in Kafu, we have lost about six people to crocodiles. In Lake Victoria, several people have been eaten by crocodiles and it is a very big problem. During the meeting, locals tasked UWA to compensate them for the loss of more than 17 people killed by elephants in the sub-county in the past one year.They said the most affected were residents of Kamdini, Aber and Loro sub-counties in Oyam District by wildlife from the neighbouring Murchison National Park.Mr Tumwesigye said UWA does not have enough manpower, resources and equipment to enhance its operations in order to avert human-wildlife conflict.He said currently, there is a boom in elephant population across national parks of Uganda, although the number of rangers and scouts deployed by the authority has remained low to handle the big number.  Recently, President Museveni passed out 490 rangers and Murchison Falls Park got only 70 of them,  Mr Tumwesigye added.He revealed that UWA manages 11 per cent of Uganda s total area, with only 2,000 staff (1,700 of which are rangers). The number cannot adequately deploy to smoothly run operations across all the 40 protected facilities run by UWA.He, however, said UWA has embarked on a process of installing a 10km-stretch of electric fence around Queen Elizabeth National Park, and will soon install another 5km-electric fence in Oyam and Nwoya along their borderlines with Murchison Falls National Park.  The lives of people are very important to us more than the animals, we plan to do this very soon in order to holistically address this problem because it is affecting the livelihoods of so many people,  Mr Wilson Kagoro, the UWA community conservation warden for Karuma, said.Mr Kagoro noted that UWA staff at Wangkwar gate in Nwoya District are testing drones, a new technology to repel elephants once they stray into the community.[email protected]",https://www.monitor.co.ug/News/National/Wildlife-attacks-locals-worries-UWA/688334-5116968-14jw0n1/index.html,/static/img-2019-05-16/post23.png
20,"Nakaseke s industrial park, business hub take shape - Daily Monitor","NAKASEKE. When Nakaseke District Council endorsed a proposal to have some portion of their land in Kapeeka Sub-county allocated for the establishment of an industrial park in 2010, the only known features in the location were perhaps the mass graves and maize gardens. Gen Salim Saleh, the coordinator of Operation Wealth Creation, was then actively engaging farmers in commercial maize growing.Today, the area is quickly turning into an industrial park with many activities.Located about 55kms from Uganda s Capital Kampala and about 41kms off the busy Kampala- Gulu Highway, the mushrooming residential area is an indicator of a fast growing town.There are also more than 15 industries producing items ranging from electronics, grains, fruit processing and packaging.The Industrial Park Zone, according to Nakaseke District leaders, stretches to four out of the five parishes of Kapeeka Sub-county and covers more than two square miles.Mr Ignatius Kiwanuka Koomu, the Nakaseke District chairperson, said:  It is very true Kapeeka is not only a dreamland for the people of Nakaseke, but a fast growing business hub after the successful commissioning of more than 15 industries producing different commodities and employing more than 2,000 Ugandans. Recently, the district council endorsed a proposal to have the town upgraded to a municipality status and the matter is currently before Ministry of Local Government.While both the district and sub-county authorities say more than 15,000 Ugandans have got jobs at the newly established factories, Mr Lui Ming Shu, the director of the Liao Shen Industrial park, a consortium of the more than 15 Chinese owned factories at the park, recently told President Museveni and guests that the factories employ about 2,000 Ugandans.Passing resolutionSensing the effects of destroying environment as a result of constructing factories and the cutting of trees for both charcoal and timber by residents, the district council in 2017 passed a resolution for the creation of a green belt at both the industrial park and the urban areas. The district teamed up with the management at the industrial park to have more than 2,000 trees planted.Mr Richard Ssendege, a farmer at Nalumunye Village in Kapeeka Sub-county, is among the beneficiaries of the fruit factory where he sales his mangoes and gets residue he uses as manure on his farm.Nakaseke South Member of Parliament Paul Lutamaguzi says although the industrial park has changed the face of the former remote village in terms of infrastructure, a section of residents are threatened with eviction from their land yet they are expected to grow food that will feed workers and also provide fruits to the fruit factory.StatisticsNakaseke is part of Luweero Triangle, which was the epicentre of the five-year guerrilla war that ushered Mr Museveni s government to power into 1986.While the 2014 National Housing and Population Census puts the population of Kapeeka Sub-county at 40,117, authorities estimate the population to have shot to 43,000 as a result of continued influx of workers at the factories.Figures from the 2014 national census showed that 58 per cent of the population in the productive age bracket of between 14 and 64 years, about 10.4 million people, is unemployed. While a 2017 Sauti wa Wananchi by Twaweza, a non-governmental organasitation, shows that 78 per cent of Ugandans felt government was not doing well in creating jobs.[email protected]",https://www.monitor.co.ug/News/National/Nakaseke-s-industrial-park-business-hub-take-shape/688334-5116976-mkjabvz/index.html,/static/img-2019-05-16/post24.png
21,Museveni commissions Hoima Town roads - Daily Monitor,"KAYUNGA. President Museveni on Tuesday commissioned 12 roads in Hoima Municipality that were constructed under the Uganda Support to Municipal Infrastructure Development (USIMID) programme.The roads, situated in the heart of Hoima Town, cover 6 Kilometres and were upgraded from murram to tarmac.The municipality mayor, Ms Grace Mary Mugasa, appreciated the President and the NRM government for improving urban infrastructure.She said the municipality started implementing USMID projects in 2013 and so far, government has injected Shs31 billion in the municipality.The money, she said, has been used in constructing roads, capacity building for technical staff, local revenue enhancement, establishment of a material testing laboratory, physical planning, beautification and street lighting in the town.The USMID coordinator, Dr Isaac Mutenyo, said Kasese, Kamuli, Mubende, Kitgum, Lugazi, Busia, Ntungamo and Apac municipalities will benefit from financing.The programme worth $360 million will benefit 22 municipalities and eight districts that host a large number of refugees. Dr Mutenyo says Hoima is likely to receive about Shs50 billion under the USMID additional financing, which will be implemented from the 2018/2019 financial year to the 2022/2023 financial year.While addressing the residents, Mr Museveni said government has not forgotten improving urban infrastructure.  We had many priorities which we were still working on,  he said.He said even as God created the world, he did not do everything at once. He said NRM uses prioritisation while implementing its programmes.He added that after opening up main roads linking regions and districts, government has now started improving urban infrastructure and other key roads. We are doing all this before oil production. When we start producing oil, we shall do a lot more,  the President said.The President urged civil servants to be trustworthy and use government money for the intended purpose. Mr Museveni later met Bunyoro regional leaders at Kontik Hotel in Hoima Town. The President is in a countrywide tour of all regions as part of the NRM s mid-term review.[email protected]",https://www.monitor.co.ug/News/National/Museveni-commissions-Hoima-Town-roads/688334-5116986-13k0g6mz/index.html,/static/img-2019-05-16/post25.png
22,Police hunt for man who impregnated P.6 girl with triplets - Daily Monitor,"KAMULI.Police in Kamuli District in eastern Uganda have launched a manhunt for the father of triplets who were born to a Primary Six girl, with the possibility of charging him with defilement, the Busoga North Police Spokesperson, Mr Michael Kasadha has said.The girl, a pupil of Nawandyo Primary School in Nawandyo Village, Bugulumbya Sub-county in Kamuli District, whose names have not been disclosed because she is a minor, last week gave birth by normal delivery to a girl and two boys at Kamuli mission hospital.Hospital records suggest that the  father of the triplets  is Joshua Baya, a shamba boy who is also reported to have cleared the bill. The girl has, however, only named the triplets  father as  Joshua , saying that she doesn t recall his second name!Mr Kasadha on Wednesday said the pupil was defiled and the moment they find her parents, they will follow-up on the matter.READ: Teenage student delivers triplets I am going to find out if the case was reported; but it is possible that she gave birth without a report being filed against her. This is because the would-be stakeholders keep quiet because they want money. These are some of the challenges we are facing,  he said.Ms Kevin Magoba, the in-charge maternity ward, said the girl delivered normally on May 5 and was discharged on May 7.  The babies were premature (seven months) and the mother had eclampsia. The first baby was weak and couldn t suck well and had to be admitted and discharged after three days. All the babies were weighing 1.9 kilograms and are all in a good condition including the mother. The mother had a heavy breath but it was also controlled,  she said.A report which was released by the district health department showed that 7,000 teenage deliveries were recorded last year but only 300 cases were reported to police,  Mr Kasadha said.The Kamuli District Annual Deliveries report which was recently released by Mr Moses Lyagoba, the Assistant Kamuli District Health Officer in-charge of maternal child health, shows that out of 35,509 deliveries in 2018, 7,070 were teenage deliveries.These figures, generated from annual reports from the district health office, exclude unreported cases of abortion and deliveries outside the 47 health centres within the District, Mr Lyagoba added.According to Mr Lyagoba, all the 47 health centers file their returns to the District which in turn sends them to the Ministry of Health.Mr Kasadha said despite 7,000 teenage deliveries being recorded in Kamuli District last year, only 300 cases of defilement were reported to police.And while the report says that out of 2,615 mothers who took on family planning, only 675 were teenage mothers, Mr Lyagoba said a  significant number  feared to deliver from health centres because they will be charged with abetting defilement.[email protected]",https://www.monitor.co.ug/News/National/Primary-six-pupil-delivers-triplets-police-hunt-father/688334-5117030-jdt24y/index.html,/static/img-2019-05-16/post26.png
23,Constitution: Government plots new changes - Daily Monitor,"Parliament- The government will table a new Bill in Parliament before the end of this month to introduce a raft of proposed Constitution amendments, the Attorney General (AG), Mr William Byaruhanga, said yesterday. The Bills have been prepared for submission to Cabinet for approval prior to being introduced in Parliament by end of May for debate and enactment,  he said in response to accusations that the government was dragging its feet on the matter.Members of Parliament, particularly those in the Opposition, had raised concern that government s inordinate delay to present constitutional reforms as ordered by the Supreme Court, was calculated to circumvent the Electoral Commission s (EC) plan to run a clean vote. Releasing the 2020/21 strategic plan and election roadmap in Kampala last December, EC chairman Simon Byabakama said they were willing to deliver a  fair and transparent  ballot as long as other stakeholders meet their part of the bargain. To achieve the above, the commission appeals to the government, particularly Cabinet and the Legislature, to ensure timely amendment and or enactment of the relevant electoral laws, including considerations of recommendations [by] the Supreme Court,  he noted.Supreme Court judges, in their verdict on the Amama Mbabazi petition challenging President Museveni s re-election in 2016, raised 10 issues for the Executive and Parliament to fix through legislation.The Supreme Court ordered the AG, as the government s chief legal adviser, to follow up on the implementation of the recommendations but he is yet to report back to court, even after the two-year threshold period the court gave him to update it, lapsed.Mr Byaruhanga yesterday told MPs that they had delayed to table the Bills due to the protracted legal battle, both at the Constitutional Court and Supreme Court, over Parliament s amendments to the Constitution to, among other things, scrap the presidential age limit. He did not divulge details of the proposed constitutional changes. Also to be amended are the Electoral Commission Act; the Presidential Elections Act; the Parliamentary Elections Act and the Local Government Elections Act. The shadow Attorney General, Mr Wilfred Niwagaba, said the government was running Parliament in circles, and there was no sign that they are ready. He said the new constitution al amendments must be broader than those ordered by the Supreme Court to include proposals by the Opposition.Mr Niwagaba has already presented to Parliament, a draft motion, seeking leave of the House to table what he calls comprehensive reforms.The Deputy Speaker, Mr Jacob Oulanyah, who presided over the House proceedings, advised him to delay tabling of the Private Member s Bill to the government s self-set deadline at the end of this month.These included revising the timeframe for filing and determining a presidential election petition, associated nature of evidence to be adduced, the duration within which to hold election in the event of an annulment and regulation on technology use in voting. Other matters the justices asked the two arms of government to prescribe in law included access and use of the public broadcaster (Uganda Broadcasting Corporation), right timing for enacting required legislation, donations during campaigns, role of public officers in vote canvassing and that of the Attorney General in election petitions. [email protected]",https://www.monitor.co.ug/News/National/Constitution-Government-Executive-Parliament-Supreme-Court/688334-5115356-s7vt8z/index.html,/static/img-2019-05-16/post27.png
