,Titles,Articles,Urls,Images
10,DR Congo political heavyweight Moise Katumbi returns home from exile - Daily Monitor,"Thousands of people welcomed Moise Katumbi, a prominent foe of former DR Congo president Joseph Kabila, as he landed at Lubumbashi airport on Monday after three years in self-imposed exile.Katumbi, a wealthy businessman and former governor of Katanga province in the southeast of the country, returned three years to the day after he flew to Belgium.He was once an ally of Kabila but the pair fell out. Katumbi was given a three-year jail term in absentia for alleged property fraud   an accusation he denied   and was barred from standing in last December's elections.He flew home in a private jet to be greeted by supporters, many of them dressed in white, lining the road between the airport and the centre of Lubumbashi, the capital of mineral-rich Haut-Katanga province.Katumbi has also been an opponent of Felix Tshisekedi, who took power after a disputed presidential poll.Katumbi has yet to make clear what role he plans to play in an opposition where he backed Martin Fayulu, another wealthy businessman who claims that he was the true winner of the December 30, 2018 ballot.In a tweet, Fayulu said, ""It doesn't matter how long night lasts, daybreak always comes. Welcome home to @MoiseKatumbi.""Meanwhile, The government in Kinshasa meanwhile told people to expect an important announcement regarding the appointment of a prime minister by Kabila's successor, Tshisekedi.Tshisekedi's spokesman said an important announcement would be made on national radio and television.Sworn in on January 24, Tshisekedi has struggled to push ahead with his declared programme of reform. His choice of prime minister is expected to be acceptable to Kabila, who amassed extensive political clout after 18 years in power.Kabila's political allies retain the upper hand in Parliament, provincial assemblies across the vast and unstable country and the posts of governors.Katumbi's return coincided with a visit by French Foreign Minister Jean-Yves Le Drian to Kinshasa, where he was due to have talks with Tshisekedi.",https://www.monitor.co.ug/News/World/DR-Congo-political-heavyweight-Moise-Katumbi-returns-home-exile/688340-5123722-7aq396z/index.html,/static/img-2019-05-21/post10.png
11,Telecom giant MTN lists shares on Nigeria's stock exchange - Daily Monitor,"Africa's largest mobile phone operator, MTN, listed shares on the Nigerian Stock Exchange (NSE) on Thursday in a $6 billion flotation reflecting its increasing presence in the Nigerian market, its largest.MTN bosses said the move showed their confidence in Nigeria's economy, following years of difficulty with the government.""We live and we work in Nigeria, now we are also listed in Nigeria,"" said Ferdi Moolman, chief executive of MTN Nigeria, adding the company was ""proud to contribute to the growth of the NSE"".South African-owned MTN says it has about half the market by revenue in Nigeria, Africa's most populous nation.Jude Chiemeka, NSE head of trading called the flotation a ""landmark event"".The company also sees huge possibilities in mobile money, a transfer feature via mobile phones popular in several countries across the continent but that has yet to take off in Nigeria.""We're looking at mobile money, which has huge potential, not only for now but for the future,"" Moolman told reporters in Lagos. ""We estimate there are up to 50 million Nigerians with no access to bank accounts.""The flotation comes after years of difficulty in Nigeria, with MTN battling mammoth fines by the country's regulators.In December 2018, MTN agreed to pay $53 million to resolve a row with Nigeria's telecoms regulator (NCC), after being accused of illegally repatriating $8.13 billion to South Africa.The decision to impose fines shocked MTN and its foreign investors, with four commercial banks involved in the transfer also fined.The sanction was the latest in a series of fines to hit MTN since it began operations in Nigeria 17 years ago.In 2015 it was fined $5.2 billion in 2015 for failing to disconnect unregistered SIM cards on its network.The fine was later reduced to $1.7 billion after negotiations with the Nigerian government.",https://www.monitor.co.ug/News/World/Telecom-giant-MTN-lists-shares-Nigeria-s-stock-exchange/688340-5120556-dag39uz/index.html,/static/img-2019-05-21/post11.png
12,Government in talks with Amin family over Arua airport expansion - Daily Monitor,"ARUA. The government is holding discussions with the family of former president Idi Amin to acquire large chunks of land for the expansion of Arua airport to international standards.Officials from the Civil Aviation Authority (CAA) say discussions have progressed well and they will soon enter an agreement.Mr Samuel Wonekha, the CAA general manager for regional airports, said he is hopeful that both parties will come to an agreeable position very soon. The issue of land in Arua; after we carried out the detailed master plan for the airport, the master plan dictated that some additional land must be acquired to implement the plan and we are actually looking for additional land,  said Mr Wonekha. Part of this land actually belongs to the former head of state. The family of late president Idi Amin own most of the land around the airport. We are moving on well with the talks and hope to secure this land very soon,  he added. CAA plansMr Wonekha said once the land is acquired, they will embark on the construction of the terminals and runways to accommodate different sizes of the planes. CAA wants to upgrade the airfield to Category 4C airport, which has field length of more than 1,800 metres.The category 4C airport can accommodate a plane of wing length of up to 24 metres. Arua airport currently has length of 1,800m, and officials from the CAA say the master plan demands that more land be availed to make the airport meet the required specifications.On delays to complete the compensation of those who own land near the airport, Mr Wonekha admitted that some rejected the initial government offer, while others have no letters of administration because the owners of the land died. In our report, we indicated that we have effected payment so far up to 98 per cent. For the 11 members, who have not been compensated yet, there are issues that range from the fact that the estates changed because people passed on and they are to secure letters of administration before their proper settlement. We also have people who objected to the value of their properties, which are under review by the government chief valuer and we are getting positive data from those affected and soon we are going to effect their payments,  he said. Mr Wonekha also said government is currently soliciting for $56m (Shs209.2b) for the general upgrading of the airport to meet the regional and international standards. He said the major works have been delayed because government has not secured the required funds. Government is still sourcing for financing of about $56m that will enable us to begin on the actual major project of upgrading the airport in Arua. However, the smaller components of the projects are ongoing but the major works will start when we receive the funding,  he said.Strategic position Arua is the second busiest domestic airport in the country after Entebbe, with a monthly average of 180 air traffic movements. Presently, Eagle Air operates scheduled flights with a 19- seater aircraft. Ad hoc and charter flights are also operated by Mission Aviation Fellowship, United Nations, AIM Air, Samaritan Purse and Kampala Aero Club and Flight Training Centre.[email protected]",https://www.monitor.co.ug/News/National/Government-talks-with-Amin-family-Arua-airport-expansion/688334-5123910-mcn44yz/index.html,/static/img-2019-05-21/post16.png
13,UPC to punish members for endorsing Museveni s sole candidature - Daily Monitor,"OYAM. The Uganda Peoples Congress (UPC) party has said it will discipline some of its members who recently endorsed President Museveni as the sole candidate for the 2021 presidential elections. On May 16, leaders of the Opposition Forum for Democratic Change (FDC) and UPC in Lango sub-region reportedly seconded a resolution, endorsing Mr Museveni as the sole candidate for the forthcoming elections. When the President convened a meeting at Oyam Boma grounds for all the local leaders in Lango sub-region to deliver his message of wealth creation, the resolution to endorse him for 2021 was moved by NRM and seconded by FDC and UPC members. Mr Ogwal Ojok, the NRM chairperson for Oyam District, read out a bi-partisan resolution, endorsing Mr Museveni as the sole candidate.Mr Ojok was seconded by Mr Onac Okello, the Kwania District chairperson (UPC), Mr Brian Ogutu, the Oyam District councillor and FDC chairperson; Mr Celestine Ouma, the Oyam District councillor (UPC), and Mr Masor Bashir, the male councillor (UPC). The UPC secretary general, Mr Fred Ebil Ebil, warned that the UPC leaders who endorsed Mr Museveni s sole candidature in the 2021 elections would face disciplinary action. Mr Ebil Ebil said the UPC regional office will this week convene a meeting of district party chairpersons to discuss the matter.  This is because those individuals do not hold any authority to make decisions on behalf of the country s oldest political party rather than the UPC National Council,  he said yesterday.  We are looking for evidence to pin those UPC members who were reported in the media to have endorsed Mr Museveni as sole candidate for 2021,  UPC secretary general added.According to Mr Ebil Ebil, UPC has never endorsed any presidential candidate because the party is also preparing to front their candidate for the top most political seat. We are not supporting anybody who has shown interest to contest for presidential elections of 2021 apart from UPC candidate,  he said in an interview.  But if the Opposition political parties decide to form a coalition and front a single candidate for presidency, that position can only be determined by the National Council of UPC but not anybody else,  he added. The Member of Parliament for Erute South in Lira District, Mr Jonathan Odur, said the people who are purported to have endorsed President Museveni on behalf of Lango to fulfil their selfish gains should be publicly condemned.  Less than 1 per cent of Langi cannot claim to have endorsed [President] Museveni without making any consultations in all the constituencies. These are people who are money hungry who have just joined NRM and they are trying to show that they are more powerful than those who were in NRM before,  Mr Odur said.[email protected]",https://www.monitor.co.ug/News/National/UPC-punish-members-endorsing-Museveni-s-sole-candidature/688334-5123954-fhrmxoz/index.html,/static/img-2019-05-21/post17.png
14,Government starts relocation of Bududa landslide victims to Bulambuli - Daily Monitor,"Bududa. The truck groans and squeaks as it climbs the murram road. Perched on atop, between pieces of furniture and assorted personal effects.In the vans are men, women and children anxious to reach the promised land.  As perilous as it seems, this journey is a flight to safety. After months in makeshift camps, survivors of recent landslides on the slopes of Mt Elgon in eastern Uganda are finally being relocated to permanent homes in safer areas.   This is the day we have been waiting for,  said Mr Boaz Mutinye, a landslide survivor and head of Shisambwa Village in Bukalasi Sub-county.  We will live here happily with no life threats posed by the landslides,  he said. The relocation began slowly, with 10 households of 60 people moved to Bunambutye in Bulambuli District, where the government, through the Office of the Prime Minister, has built new homes.A few remain in temporary camps while more than 10,000 are living in their homes, which are at risk of landslides. About 100 households will be relocated over the next two weeks in the first phase. Each household will get a two-bedroom house on an acre of land, with another two acres for agriculture. The move has rescued survivors  from the jaws of death , says Ms Lydia Nandudu, who lost family members in the most recent landslide in Bukalasi.  We have been having sleepless nights whenever it rains. We will now sleep without disruptions,  she said, breaking out in a gospel song. Mr Isaac Mugera, an OPM spokesman, said heavy rain and difficult terrain had delayed the resettlement. BenefitsThe government, he said, will feed the families for a year, long enough for them to grow and harvest their own food.  A health centre has also been built nearby for the communities, although the recent arrivals will have to find places in area schools, as the new term is about to open. The UPDF s Engineering Brigade built the houses between December and March. Some 900 houses will be built at a cost of Shs32 billion on the 2,800-acre piece of land government acquired in 2013 as part of a 10-year resettlement plan. The plan has not been without challenges: residents attached to their ancestral lands and are reluctant to leave their landslide-prone homes, while disputes remain over the ownership and suitability of some of the resettlement land. For those lucky enough to get onto the relocation trucks, however, the relatively short journey away from the mountain slopes is a giant leap from danger and a chance to break new ground.ReallocationThe construction of 101 houses by the Uganda People s Defence Forces (UPDF) Engineering Brigade and police s construction unit, started on December 15, 2018 and they were completed by March, 2019. According to the resettlement scheme on the 2,800 acres of land, which the government acquired in 2013, 250 houses will be constructed on Plot 94, which measures 270 acres. Plot 157, which is 918 acres, will house 650 houses, while Plot 198, measuring 1,688 acres, will be reserved for mechanised agricultural production. [email protected] ",https://www.monitor.co.ug/News/National/Government-starts-relocation-Bududa-landslide-victims-Bulambuli/688334-5123964-10yu6hkz/index.html,/static/img-2019-05-21/post18.png
15,"Ntagali condemns theft of public funds, immorality - Daily Monitor","Butebo/Tororo. The Church of Uganda Archbishop, the Rt Rev Stanley Ntagali, has decried gross misappropriation of public funds that has led to loss of taxpayers  money.The prelate made the remarks while bidding farewell to Christians of Bukedi Diocese at St John s Church of Uganda, the headquarters of Butebo Archdeaconry, at the weekend.He warned against amassing wealth through dubious means and encouraged believers to work hard.  The negative attitude towards work coupled with the prevailing poverty have fuelled corruption through stealing of public funds,  Archbishop Ntagali said. People should instead work hard to own their properties. I strongly condemn the increasing theft of funds. The raging immorality is becoming another cancer that is increasingly eating up society; for instance, I did strongly oppose homosexuality and became an enemy to some donors who had proposed to impose this act on us,  he addedFirm on Church position I have no apology for having stood strong to protect the church from these evil acts. I therefore salute the House of Bishops for being behind me in this struggle to oppose homosexuality. We need to stand on the biblical truth that requires man to marry a woman and not man to man or woman to woman. This is totally against the canons of the Bible and should strongly be rejected. The Archbishop first laid a foundation stone at St Philip Church of Uganda in Kawojan, Kabwangasi Parish, Butebo, where 90 per cent of the works have been funded by the family of Ms Elizabeth Aisu.A brass band then led the procession of hundreds of believers through Butebo Trading Centre, up to the venue, which was approximately about 4kms, as Christians endured the scorching sunshine.The Archbishop asked Christians to pray for Uganda. The country is faced with many challenges. We need to pray for them and for the new Bishop of Soroti Diocese, who is awaiting consecration,  Archbishiop Ntagali said.In TororoWhile in Tororo District , the prelate said the continuous demand for the carving out of administrative units in the Anglican Church is a clear demonstration of the growing faith.He said already in the pipeline is the outstanding approval for carving out of East Busoga Diocese and West Rwenzori Diocese, which will increase the number of dioceses from the current 37 to 39. When I was enthroned the Archbishop of Church of Uganda, they were only 34 but out of demand for self-autonomy by Christians. I managed to carve more three and recently Christians initiated carving of two more dioceses, which I have okayed and they are likely to be inaugurated before I retire,   Archbishop Ntagali said.The Archbishop has been in Bukedi Diocese on his final tour ahead of his retirement in March 1, 2020.He commended Christians of Bukedi Diocese for the commitment and strong faith that has helped the diocese grow stronger, which has been evidenced by creation of archdeaconries and parishes.Church of Uganda constitution requires that at 65 years, one is mandated to retire.In June 2012, Archbishop Ntagali was elected by two thirds majority as the 8th Archbishop of the Church of Uganda. The election was presided over by Rt Rev Nicodemus Okille, the Dean of the Church of the Province of Uganda. Previous ArchbishopsPrevious Archbishops of the Church of Uganda are Leslie Brown, a British missionary, was the first Archbishop of Uganda, Rwanda, Burundi and Boga-Zaire [1961-1966], Erch Sabiti [1966-1974], Janani Luwum [1974-1977-martyred in 1977, Silvanus Wani [1977-1983]. In 1980, Rwanda, Burundi and Boga-Zaire became a separate, Francophone Province and Uganda became its own province, Yona Okoth [1983-1995], Livingstone Mpalanyi Nkoyoyo [1995-2004], Henry Luke Orombi [ 2004-2012].[email protected]",https://www.monitor.co.ug/News/National/Ntagali-condemns-theft-public-funds-immorality/688334-5124016-yc2nm2z/index.html,/static/img-2019-05-21/post19.png
16,500 residents share one borehole - Daily Monitor,"Luweero. More than 500 people in Katagwe Parish, Kamira Sub- county, Luweero District, spend about six hours queuing at one borehole to get water while hundreds of others share an abandoned dam with animals. Mothers are failing to engage in any productive work because they spend it lining up at the borehole,  Mr Ponsiano Katumba, the Katagwe chairperson, said during a village meeting at the weekend.  Sometimes we have to escort our wives at night to line up at the borehole where they spend more than six hours before returning home. Many residents have resorted to using dirty water shared with animals,  he added.Mr Patrick Mwesigye, the Kamira councillor, said the situation has compromised the health of residents. We have repeatedly petitioned the district authorities to provide more safe water sources with little success. The few shallow wells drilled by the district water department dried up just a few months after being commissioned,  Mr Mwesigye said. Ms Rebecca Nakanjako, a resident of Katagwe, said women are at risk of being raped since they move late at night.The State Minister for Local Government, Ms Jenipher Namuyangu, tasked district leaders to address the challenge. The district should prioritise the well-being of residents by ensuring they have safe water. It is the duty of the leaders to be transparent and ensure that the residents get to know about all the projects being implemented including the accountability component,  Ms Namuyangu said.Mr Henry Musisi, the district assistant chief administrative officer, attributed the low safe water coverage in the area due to the low water table resulting from the poor bed rock that does not favour establishment of shallow wells. The district is, however, sourcing for additional funding to ensure that these areas get the deep bore holes. Each deep borehole costs about Shs19m. The district plans to allocate more funds for the safe water sources for Kamira in the new financial year 2019/2020,  Mr Musisi said.Early this month, the district leaders said they had partnered with the National Water and Sewerage Corporation to extend piped water to all remote villages, especially in the cattle corridor areas. Under the partnership, the district has already committed more than Shs30m to extend piped water to Lutuula, Namatogonya, Kiiya, Lukinzi and Lusanja villages in Butuntumula Sub-county. Water coverageCurrently, clean piped water is only accessible by 27.5 per cent of the district population in Luweero Town, Wobulenzi, Bombo, Zirobwe, Kikyusa and Bamunanika. Last year, NWSC secured Shs15b to extend piped water to more 406 villages in Luweero, Wobulenzi, Semuto, Bombo, Kapeeka and Zirobwe.Statistics from the district water office indicate that about 76 per cent of the total population depend on water point sources. [email protected]",https://www.monitor.co.ug/News/National/500-residents-share-one-borehole/688334-5124050-ar9oonz/index.html,/static/img-2019-05-21/post20.png
17,UPDF takes over security at Kawolo hospital - Daily Monitor,"Buikwe. Uganda People s Defence Forces (UPDF) have been deployed at Kawolo hospital in Buikwe District to crack down on the theft of building materials following a public request.The health facility is currently undergoing renovation and expansion.Residents and the hospital administration through the Resident District Commissioner, Ms Jane Frances Kagayi, called for the army s intervention after efforts by a private security company and police proved futile.Thugs have been stealing cement, iron bars, doors, solar panels and taps, among other materials.Daily Monitor learnt that private guards and police officers were withdrawn on May 9 while at least 20 UPDF soldiers from UPDF Engineering Brigade, Lugazi took over. Dr Joshua Kiberu, the hospital medical superintendent, said the deployment will improve security. The situation has been terrible, some of us could not catch sleep ever since the renovation works started. Now that the soldiers are here, we know they are going to solve this problem (theft),  Dr Kiberu said in an interview last week. Those people (thieves) have been stealing anything they could come across, and we were getting worried that one time, they might steal our patients,   he added. Dr Kiberu also said they are now challenged with replacing stolen items from the new buildings that have already been handed over. The contractor has been handing over whatever building he completes so that we can start using them for our daily operations. It is from these buildings where expensive items such as solar panels and doors, among others things, have been stolen,  he said.Dr Kiberu said the administration is yet to compute the amount of money lost in the theft.The renovation works are being undertaken by Excel Construction Company Ltd at a tune of Shs39b.Brig Richard Karemire, the UPDF spokesperson, said he was not aware of the deployment and referred us to UPDF officers at Gaddafi Barracks in Jinja District.Ms Kagayi, who chairs the district security committee, said deployment was a last resort. It was a hard decision to take, but we had nothing to do. Let our people cooperate with them (soldiers) by giving them information about that racket of stealing building materials,  she said.ReliefMr Steven Kikawula Mugoya, a councillor representing Kiwawula Ward at Lugazi Municipality, welcomed the deployment.  They have taken so long to come, but it is good they have responded and we do not expect to hear any more stealing of property,   Mr Mugoya said.A soldier, who talked to this newspaper on condition of anonymity since he is not the authorised to speak to the press, urged patients and caregivers not worry about their presence, saying they are there to restore sanity. We act differently in situations like this. So, those who have been surviving on stealing from this government facility, they should not dare step here again,   the army officer said.About hospitalKawolo hospital had not received major renovation since 1968. The hospital administrator, Dr Joshua Kiberu, said more than 90 per cent of the renovation works have been done, adding that fixing some machines and erection of a perimeter wall are left. Among the new facilities constructed are a trauma centre, a modern mortuary, new out-patient block, four staff houses and two operating theatres. The hospital has also been boosted with harvest tanks. The project, which will officially be handed over to government later this year, is funded by the Spanish government.[email protected]",https://www.monitor.co.ug/News/National/UPDF-takes-over-security-Kawolo-hospital/688334-5122560-2qyyvk/index.html,/static/img-2019-05-21/post21.png
18,Nema vows to arrest wetland encroachers - Daily Monitor,"Kayunga. Encroachers who recently reclaimed a section of Ssezibwa wetland in Kayunga and Mukono districts face arrest, National Environment Management (Nema) officials have said.More than 500 people were evicted from the area in December last year.However, Mr Nicholas Magara, the Nema coordinator of wetland matters in the central region, said the encroachers have failed to respect the commitment. Last year, we were lenient and didn t arrest them. However, this time we are going to arrest and prosecute them and no one is going to blame us,  Mr Magara said last week.Section 36 of the National Environment Act provides for the protection of wetlands and prohibits reclamation, erection of illegal structures and empowers authorities to demolish any structure that is fixed in, on, under or above any wetland. The Kayunga environment officer, Mr Patrick Musaazi, said they are working with the Resident District Commissioner, District Internal Security Officer and the environment police to take action against the encroachers. We don t want any political interference when time comes to arrest those people,  Mr Musaazi said.A source within the police in Kayunga said a letter had been written to the commandant of the environmental protection unit in February about the issue, but said he had not received a response.Plead for leniency Some encroachers said they were forced back to cultivate in the wetland due to lack of arable land. We are landless yet we have to pay school fees for our children. We ask the President to allow us to grow crops because we have nowhere to go,  Mr Moses Mukisa, a resident, said.Statistics show that the country has lost more than 30 per cent of its wetlands in the last 23 years.[email protected]",https://www.monitor.co.ug/News/National/Nema-vows-arrest-wetland-encroachers/688334-5122568-30j940z/index.html,/static/img-2019-05-21/post22.png
19,Japan builds facilities for Teso schools and hospital - Daily Monitor,"Teso. The Japanese embassy in Uganda has handed over three multi-million projects to the districts of Soroti, Kaberamaido and Katakwi, focusing on health and education.The three projects were handed over by the Charge d Affaires of Japan to Uganda, Mr Mizumoto Horii, last week.They include a science laboratory in Katine Secondary School in Soroti valued at Shs300m, a classroom block in Ondongai Primary School in Kaberamaido valued at Shs280m and a general ward at St Kevin Toroma Health Centre III in Katakwi District.Ms Kevin Alelo, the headmistress of Katine SS, said the aid will forever change the learning environment with special focus on sciences.Mr Alelo said because of construction of the science laboratory, government has also taken over the payment of salaries for teachers and the entire school that was founded by the community of Katine in 1998.Mr Simon Opado, the chairperson board of governors in Katine SS, said the laboratory now calls for increased enrolment. Our donors, the Japanese people, if we come knocking once again for additional things such as classrooms, please don t get tired of us,  he added.Ms Angeline Osegge, the Woman Member of Parliament for Soroti, said government is also directing more resources towards sciences.She appreciated the Japanese donors for the continued support they have extended to Ugandans. You come down to the last beneficiary. I applaud you for that, when middlemen are involved, we miss out on things like quality,  Ms Osegge said.The project The Japanese Ambassador to Uganda said the project of the construction of a science laboratory block at Katine SS in Soroti District was signed between the Embassy of Japan and Katine Secondary School on January 17, 2017 with a total grant of $83,554 (more than Shs300 million).The ambassador said the support is part of the Grant Assistance for Grassroots Human Security Projects (GGP), a scheme administered by the Embassy of Japan to support community development projects to uplift the life of people at the grassroots. So far, a total of 245 projects worth $19,239,178 have been funded under the scheme since its initiation in Uganda in 1992.The other project handed over is a classroom block at Odongai Primary School valued at Shs280m in Kaberamaido, and a general ward at St Kevin Health Centre III valued at Shs280m.This health centre was established in 1952 by Soroti Catholic Diocese, which provides medical services to about 17,000 people in Katakwi District.[email protected] ",https://www.monitor.co.ug/News/National/Japan-builds-facilities-Teso-schools-hospital/688334-5122584-pkise4z/index.html,/static/img-2019-05-21/post23.png
20,Take risk to succeed in business - Kyambadde - Daily Monitor,"Amuru. The Minister of Trade, Industries and Cooperatives, Ms Amelia Kyambadde, has advised women in Acholi Sub-region to take risk if they are to succeed in their business ventures. Speaking on Thursday during the inauguration of Atiak Sugar Planting Outgrowers  Cooperative Ltd in Atiak Sub-county, Amuru District, Ms Kyambadde said many women in the region shy away from venturing into business opportunities that would turn profitable and change their lives because they fear losing money. Be ready to take risks, if you don t take risks, you will not be anywhere, take that risk to start a business and succeed,  she said adding that most of the successful people around the world took risks.Ms Kyambadde cited Amina Moghe Hersi, who is establishing Atiak Sugar Factory in Amuru saying she took a risk to start her investment.She lauded the outgrowers for venturing into sugarcane growing since the sugar industry is one of the key industries in East Africa citing that in Uganda, sugar production has increased by 10 per cent from 240,000 metric tonnes in 2008 to now 430,000 metric tonnes currently.Ms Kyambadde promised to help women outgrowers dealing in the production of honey, Shea butter oil, ground nut butter and crafts with fast tracking certification of their products.Ms Joyce Santa Laker, the chairperson Atiak Sugar Planting Outgrowers  Cooperative Ltd, said four districts are now directly implementing sugarcane growing citing Adjumani, Lamwo, Gulu and Amuru.She noted that their ultimate goal is to change the mind-set of the community and engage them in productivity.Ms Amina Moghe Hersi, the owner of Atiak Sugar Factory, told women that the region will now be the food basket of Africa since they will produce all food crops.Cooperative membershipThe Atiak Sugar Planting Outgrowers  Cooperative Ltd comprises 4,070 members, majority of whom are women from Acholi Sub-region and Adjumani District, who were former abductees, sex workers, persons with disability, HIV/Aids persons and those from nodding syndrome families.[email protected]",https://www.monitor.co.ug/News/National/Take-risk-succeed-business-Kyambadde/688334-5122600-kigj8e/index.html,/static/img-2019-05-21/post24.png
21,"Bishop Zoreka decries child neglect, abuse - Daily Monitor","KANUNGU. The Bishop of Kinkiizi Diocese, Rt Rev Dan Zoreka, has said the future of the country will depend on the shaping of the young generation, and asked parents and community members to end child neglect and abuse.Officiating at the opening of a four-day women s conference in Kihihi Archdeaconry organised by Rev Ven Justus Tibesigwa on Friday, Bishop Zoreka said children have been neglected and parents do not talk to them to show them the right way. He added that the conditions children are living in are not favourable for their prosperity. Our children today are abused, they are given work that doesn t suit them, many have been neglected, abused and are subjected to torture. Praise God if you see yourself still doing well for your children.  These children will be here when we are not. As a nation, we must rise and work together to nurture the children so that when time comes, we get gifts from them,  Bishop Zoreka said.He said parents need to create time for their children and instil in them good values instead of trusting schools. He added:  These days, there are many things that pull us away; many parents are busy, they are looking for money in all ways. A parent can be busy and the whole week passes without talking to their children. The conference attracted more than 1,500 women from various parishes. Topics covered include attitude change, confidence-building, economic empowerment and personal development.  You can t nurture a child without money, you must be empowered economically; you can t parent when you don t have food thus you must be a hardworking mother who has food; you can t nurture a child when you are not a good example you must be a good example as a mother and a parent so that when a child is being nurtured, he sees you as a symbol of love,  Bishop Zoreka said.Businessman James Musinguzi Garuga asked women to develop self-confidence and should not take husbands as providers but partners in development if they want their families to succeed.[email protected] ",https://www.monitor.co.ug/News/National/Bishop-Zoreka-decries-child-neglect-abuse/688334-5122680-rgn9cfz/index.html,/static/img-2019-05-21/post25.png
22,Theatres close over lack of staff - Daily Monitor,"KAKUMIRO. Kakumiro District health centres have abandoned key medical and surgical operations as their only theatres remain closed over lack of technical staff.Kakumiro District only has two well equipped theatres at Kakumiro and Kakindo health centre IVs in Kakumiro and Kakindo town councils, respectively. They all serve about 350,000 people. The crisis of key theatre staff such as anesthetists and theatre assistants has left the theatres closed for about a year.Key surgeries such as hernia, caesarean operation on expectant mothers and critical life threatening injuries cannot be handled there and patients are referred to either Mubende or Hoima regional referral hospitals, which are about an hour s drive away. The in-charge of Kakindo Health Centre, Dr Hargreaves Byaruhanga, said the theatre has been closed because of lack of key staff and this has left people to suffer with referrals. We have been raising our concerns ever since Infectious Diseases institute (IDI) stopped the  Saving Mothers, Giving Life  project, that was supporting us with staff. Later, everything came to a standstill,   Dr Byaruhanga said. He added:  Some expectant mothers have died or lost their babies because we refer them to Hoima or Mubende and these are distant places. We understand the pain our people are enduring and yet all their concerns would be attended to at our theatre here  .Ms Jane Kamagara, a resident of Kalangala Village, Kibijo Sub-county, Kagadi District, said her daughter lost a baby after she was referred to Mubende hospital and she reached late and doctors could not save her unborn baby.Ms Vastina Kabarungi, a resident of Irora Village in Kiryanga Sub-county, in the neighbouring Kagadi District, said she had battled hernia infection for years but she could not get operated on at Kakindo Health Centre IV because of the challenges at the theatre.Her life was saved last week when Adalante Africa, a non-government organisation held a free surgical camp with doctors from Spain. Dr Israel Kyejimbo, the in-charge at Kakumiro Health centre IV in Kakumiro Town Council, said the crisis has also affected operations at the health facility.  It is true that our theatre has not been working for about one year and the problem started when IDI withdrew the personnel support. We nowadays refer all cases necessitating surgery to Mubende hospital. We have received several cases of expectant mothers suffering ruptured uterus and others losing their babies because of delayed attention and poor transport system,   Dr Kyejimbo said.The Kakumiro District health officer, Dr Robert Senteza, said:   We have a known challenge for human resource in health in the district due to inadequate wage bill especially of critical staff gaps in that area of service of the theatre. With all stakeholders at all levels aware of this service delivery hiccup, joint collective efforts are on and the population should remain calm and hopeful as we try our best for the best,   Dr Senteza said.The Kakumiro District Chief Administrative Officer, Mr Stephen Monday, said the need for key staff at the health centers has been included in the next financial year recruitment plan.[email protected] ",https://www.monitor.co.ug/News/National/Theatres-close-over-lack-staff/688334-5122686-158drrhz/index.html,/static/img-2019-05-21/post26.png
23,Uganda Pentecostal pastors urged to go for theological training - Daily Monitor,"Uganda Pentecostal pastors have been urged to embrace the doctrine of unity as preached by Jesus Christ and stop building empires on individual bases. According to Pastors Discipleship Network executive director, Dr Richmond Wandera, there is individuality of building institutions and empires for individual pastors who have forgotten the doctrine of unity.Dr Wandera made the remarks on Saturday at the end of a cross-country marathon in which about 200 pastors participated in the 13km race from Luzira to Bweyogerere and 450km race that took nine days from Nimule in South Sudan to Luzira in Kampala.He said there are many mistakes that pastors have made due to ignorance and therefore, need trainings to create awareness for the struggling pastors.""There are many mistakes made by pastors and yet the job of a pastor is to preach accurately, teach and disciple well and also lead people,"" he said.He said a mistake has been done in the teaching and manipulating messages that are far from the gospel. They ask for money in a way the Bible doesn't allow and they have been inspired by false pastors. What we are doing is helping and launching pastors into the Ministry who have no grounding and trainings,  he added.He emphasized natural gifting is no substitution for training therefore, all pastors need theological training.""When you look at the disciples, they were fisher men but they spent three years with Jesus learning and observing, that's why they became experts,"" he said.He said the African study Bible will be distributed across the country to struggling pastors.He said the marathon was also to create awareness as they organise trainings for pastors in rural areas as well.""The trainings include theological teachings, preaching, leadership, discipleship and entrepreneurship, among thers,  he added.Manley Klassen, a guest from US California said the marathon was a good initiative done to support struggling pastors and those without training.",https://www.monitor.co.ug/News/National/Uganda-Pentecostal-pastors-urged-go-theological-training/688334-5122434-jjs608/index.html,/static/img-2019-05-21/post27.png
