,Titles,Articles,Urls,Images
10,Motorists suffer traffic jams as city flyover works commence - Daily Monitor,"Kampala. Motorists should for the next one month brace themselves for traffic congestion in the city as construction of a multi-billion Kampala flyover project kicks off.A joint statement issued by Uganda National Roads Authority (Unra), Kampala Capital City Authority, and the contractor yesterday indicates that traffic on Nsambya Road, Queen s Way, Clock Tower and Shoprite junction will be diverted.Unra officials explained that the purpose of the diversion of traffic is to allow the contractor of the project, NIPPON KOE Co Ltd and its partners, undertake  Geotechnical investigation works  on selected sections of the project area from May 15 to June 12.However, Unra clarified in a statement that the diversion does not mean total road closure but rather diverting traffic to the left lane instead of the current two lanes being used. This means that the traffic, including boda bodas, shall largely share the single lane.DiversionDuring the 10-day period, Kampala-bound traffic (Nsambya to Kampala) shall use the lane on the extreme left. This will be the same for Nsambya- bound (Kampala to Nsambya/Kibuli where motorists will use the lane on the left.Similarly, Entebbe-bound traffic (Kampala to Entebbe) shall also use the lane on the extreme left.However, the 10-day diversion of traffic is likely to cause traffic gridlock since the affected areas are strategic to the city centre and are used by many motorists, cyclists and pedestrians.For instance, traffic on Entebbe Road, which is the second busiest road in the city, is likely to be paralysed. Shoprite too is likely to experience a traffic gridlock. But when Daily Monitor visited the affected areas, motorists heading from Ggaba through Kansanga to the city centre were diverted at Kabalagala junction to Ggaba Road and onto Mbogo Road up to the 8th Street. Then, from Daily Monitor junction on 8th Street, the vehicles would join the Mukwano roundabout and then proceed to Jinja Road.For motorists heading to Entebbe, they were diverted at Clock Tower and then exit the city through Kafumbe Mukasa Road up to Usafi Market. Some would also branch off to Mengo Hill Road through Lubiri Ring Road until they reach Kibuye roundabout.Motorists respondSome of the motorists yesterday expressed concern about the heavy traffic jams that is likely to occcur. It is really tough for us operators of commercial vehicles because the more trips we make the more money we get but with this diversion, our daily earnings are definitely going to drastically reduce,  said Asuman Ssebunya, a taxi driver who plys the Kampala-Ggaba route.Traffic police spokesperson Charles Ssembabulidde could not be reached when we attempted to find out how they intend to control traffic on the affected areas.Daily Monitor reported last week that preliminary works on the Kampala flyover Construction and Road Upgrading Project had been commenced.Project design The project design indicates that Clock Tower flyover will be half a kilometre long. The road from Shoprite at Queens s Way towards Katwe will be widened to have more lanes. The contractors, according to the plan, will also improve Nsambya Road, Mukwano Road and part of Ggaba Road. The second phase of the flyover will be on Jinja Road near Centenary Park and Wampewo Roundabout.  The two flyovers are expected to connect outwards to the proposed Kampala-Jinja and Kampala Expressways. The flyover project is being funded by the Japan International Cooperation Agency at a tune of Shs224b and is implemented by Unra on behalf of government of Uganda. It is expected to be completed within three years.[email protected]",https://www.monitor.co.ug/News/National/Motorists-suffer-traffic-jams-city-flyover-works-commence/688334-5127422-j9r556z/index.html,/static/img-2019-05-23/post10.png
11,Namboole land: ULC subdivided land into five plots - Daily Monitor,"Kampala. Mandela National Stadium Namboole s 120 acres of land were subdivided into five plots, the committee investigating land matters was told on Tuesday. The acting commissioner of surveys and mapping, Mr Wilson Ogalo Ebunyu, while testifying before the land probe, said the land was subdivided by Uganda Land Commission (ULC).  Plot 3,391 was subdivided into Plot 6,086 (12.641 hectares) that was given to Pioneer Easy Bus Ltd and created a residual of Plot 6,087 (34.89 hectares). Plot 6,087 was also subdivided into plots 6,152, 6,153 and 6,154 that are registered by Uganda Land Commission,  Mr Ogalo testified. When asked by the commission s deputy Lead Counsel, Mr John Bosco Suuza, why Namboole stadium land had been subdivided, Mr Ogalo said he did not know. The management of Mandela National Stadium last week petitioned the commission to compel UCL to give them a land title. The managing director, Mr Jamil Ssewanyana, also wants the land probe to help them get rid of encroachers. The stadium management plans to build an Olympic-size swimming pool and a gymnasium to promote sports.The acting secretary of UCL, Mr Robert Nyombi, testified before the land probe on the giveaway of Namboole stadium land but had a difficult time explaining how the UCL created Plot 6,086 measuring 31 acres and gave it to Pioneer Easy Bus Ltd. The bus company that has a five-year lease on the land. The meeting that confirmed the minutes that gave away the land was my first meeting at the commission,  Mr Nyombi said, defending himself against any wrongdoing in the give-away. He said this was the work of the commission s board.Mr Nyombi reasoned that though the lease was inconsistent with the user, transportation was an auxiliary service to the stadium. When pressed hard on the giveaway, Mr Nyombi later said he was in a situation where he could not comment about certain things and he asked to speak to the land probe in camera.  The 66 land titles that government received in Namboole were not cancelled and amalgamated and that is why we are having all these problems,  Mr Nyombi said.The acting secretary said the two families of Ms Norah Nabagesera and Thomas Bazitya had been paid and they surrendered their original titles to government as a pre-condition for the payment.  That is why they have special titles and none of them has an original title,  Mr Nyombi said. Ms Nabagesera and the late James Nsubuga Kitakka are joint administrators of the estate of the late Crespo Kitakka.Mr Nyombi pledged to follow up and ensure the special titles issued on the land are cancelled.The land probe team was surprised to learn that though the land had been amalgamated, the same was not reflected on the cadastral maps (show land use) in the department of survey and mapping. The Wakiso District staff surveyor, Dr Joseph Batume, who also appeared before Justice Bamugemereire, promised to work with the commissioner of land registration in the Ministry of Lands to have the amalgamated land reflected on the cadastral maps at Wakiso. The Land probe is continuing with investigations into encroachment on land at Namboole.1965 AGREEMENTPurchase of land. Government purchased 120 acres of land from individuals at Namboole to construct a stadium, which was part of a 1965 bilateral agreement where China pledged to build a rice scheme in Kibimba and an ice plant in Bugolobi. The stadium is currently utilising 60 acreas while another 60 acres are in the hands of encroachers. [email protected]",https://www.monitor.co.ug/News/National/Namboole-land-ULC-subdivided-land-into-five-plots/688334-5127450-1s4mf8z/index.html,/static/img-2019-05-23/post11.png
12,Africa's dilemma in the face of imminent global shocks - Daily Monitor,"The future is no longer is as predictable as it used to be. Weather and climate change trends pose huge challenges. Principles of democracy are being put to test in the very nations that birthed and emphasized the same principles over the years. Even academic concepts such as the law of demand and supply are being stretched in the face of increasing reliance on software driven production and supply channels. The need to employ a futuristic approach to managing all human occupations needs no emphasis in view of such uncertainty. Globally, the future promises to be laden with disconcerting surprises. The World Economic Forum produces an annual global risks report which is a good log of evolving trends in the shocks that prevail in our times. Their 2018 edition highlights developments that should interest Africa. Among other global threats, it highlights that political commitment to globalization has since weakened in the wake of the global financial crisis and this threatens global trade as a result of bilateral trade wars that can easily cascade. Today, there are deeper protectionist tendencies all over the world. The global trade system is threatened.Africa being the poorest continent must quickly devise means to address the danger arising from this and The African Continental Free Trade Area initiative being pursued currently is an excellent step in the right direction. Unfortunately though, there appears to be lack of appreciation of the urgency required to consolidate this initiative. By mid-May 2019, out of 55 countries, 3 had not signed the relevant agreement at all whereas only 20 countries had proceeded to ratify it after signing. Nigeria, the largest economy on the continent, is among the 3 countries that had not signed it, along with Eritrea and Benin. Protectionism is rife on the continent, the prevailing poverty and trailing position of the continent on the global wealth scale notwithstanding. African countries seem not to realize that their dismal economies have nothing to benefit from continuing to play in isolation, or that indeed even the biggest amongst them are endangered. Our isolated economies are too weak to wield any favorable influence for themselves on the international stage and will continue to be taken advantage of, in a global market space that is turning into a jungle.Equally important is the revelation that the world faces danger of simultaneous failure of breadbaskets facilitated by disruptors such as extreme weather, political instability or crop diseases. All these disrupting factors are prominent for Africa. For example, the continent is almost entirely unprepared for extreme weather events. According to FAO, only an average 7% of arable land in Africa was under irrigation by 2015, with the scale for Sub-Saharan Africa tipping to an even a smaller 4%. The rest of the continent s farming activity runs on rain fed agriculture. Civil strife is also a common occurrence, and in many instances political conflicts have matured into prolonged wars as have been seen in Somalia, South Sudan, the Lake Chad Basin, DRC and Central African Republic, the Horn of Africa and Mali. Such conflicts can cripple food production. In foresight, continental leaders have taken steps to strengthen the food production chain, although again the intended measures to attain this have not been implemented. In 2003, African countries agreed under the Comprehensive Africa Agriculture Development Programme to allocate at least 10 percent of public budgets to agriculture in order to achieve 6% growth in the sector. By 2010,seven years later, Sub-Saharan Africa was allocating only 3% of total expenditures on agriculture on average, and the entire continent was doing slightly better at 3.9%. With the highest population growth rate in the world and the related food need, this is a dire situation for Africa.It is unfortunate that even when obvious dangers have been identified and solutions devised, the continent procrastinates along the solutions paths. We are positioning our descendants for peril.Prominent also among other global dangers is the increasing tendency towards war without rules manifesting especially in form of cyber-attacks, even between super powers. The growing disregard for conventional war, with agreed norms and protocols, should concern Africa because it is an indicator of potential reckless attacks by super powers of weaker nations in future, even in form of physical aggression. Africa in the current state, of isolated countries, is too weak to protect itself from such trends. Perhaps the continent should be considering unity beyond trade as well.The writer is a Chartered Risk Analyst and risk management consultant[email protected] ",https://www.monitor.co.ug/News/National/Africa-dilemma-global-shocks-supply-channels-Nigeria/688334-5125068-xrgs5e/index.html,/static/img-2019-05-23/post12.png
13,"Thieves use South Sudan number plates to steal cars, police say - Daily Monitor","SOROTI. Police have revealed that thieves are using South Sudan number plates to steal Ugandan vehicles to feed the Kenya black market.Mr Michael Odongo, the regional police spokesperson for East Kyoga, said thieves have taken advantage of the roaming vehicles from South Sudan to disguise stolen Ugandan cars with fake South Sudan number plates that they sell to Kenya. He said a resident of Mbale was arrested on the Tororo-Busia highway on his way to Kenya on Tuesday morning, with a vehicle stolen from Soroti the night before. When thieves steal cars from Uganda, they replace the number plates with those of South Sudan before they set off to Kenya,  he explained. We have decided to start impounding all vehicles bearing South Sudan number plates for verification, because we have realised that most of those vehicles are stolen from Ugandan citizens,  Mr Odongo said.He said such trickery has been making their operations difficult.Mr Odongo said this following the fresh incidents of car theft in Soroti where three cases have been registered in only one week.He said the car that was stolen that night belonged to Mr David Omeke, a resident of Nakatunya Ward, Western Division in Soroti Municipality. This vehicle was stolen at Mr Omeke s of residence in Nakatunya before it was intercepted on Tuesday morning in Tororo,  he said. One of the officers working with The Flying Squad department in East Kyoga said a premio in a good mechanical condition is sold in the Kenyan black market at Shs1.5 million and a Subaru at Shs4 million only.[email protected] ",https://www.monitor.co.ug/News/National/Thieves-use-South-Sudan-number-plates-steal-cars-police/688334-5127302-gl4pbl/index.html,/static/img-2019-05-23/post17.png
14,Institution to build 8 hospitals in West Nile - Daily Monitor,"West Nile. Rhema Hospital, a private institution in West Nile, has secured more than Shs317 billion from Agape Sanctuary Ministries International to construct eight modern hospitals across the sub-region.The health institution will construct hospitals in Arua, Pakwach Nebbi, Zombo, Koboko, Yumbe, Moyo and Adjumani districts.  We are not building this for today but for years to come with state-of-art equipment ranging from diagnostic imaging, Computerised tomography (CT) scan, X-ray, ultrasound, renal and kidney unit, intensive care unit, IVF Laboratory,  Dr Ronald Debo, the hospital director, said yesterday. When you are critically ill in this region, you are left to die or it is God to save you. But we want to reverse this trend,  he added.Dr Debo said the hospitals are expected to employ more than 400 health workers.He said the costs of surgery will be affordable, adding that they will be determined when the construction is complete.  People who are referred to Mulago hospital usually die either in Karuma, Nakasongola because of the long distance. We shall have tele medicines because there will be specialists in the hospital. The Orthopaedic services will help us save people from dying from accidents,  he said. The hospital will also expand services to neighbouring DR Congo and South Sudan. The donors said the health facilities, expected to be constructed within two years, is part of their mission.  We believe that people should not only go to church every Sunday, but we should also be responsible for the welfare of people who need to eat, need treatment. We have a mission to construct five referral hospitals in this country. And this is the beginning,  Bishop Daniel Mwanga of Agape Sanctuary Ministries in Africa, said. There are many medical facilities across this country but they have limitations. We need to have the modern equipment and human resource that will be able to treat patients although, we have been struggling with money to be cleared by the government,  he added.The State Minister of Finance, General Duties, Mr Gabriel Ajedra, said the project will supplement government efforts in providing health services.  We (Ministry of Finance) have been struggling to fund government hospitals and health centres, but this will now decongest the regional hospitals also,  Mr Ajedra, who is also the Vuura County MP, said.Responding to the question about blocking the construction funds, Mr Ajedra said:  Management needs to have investment licence for this project because with minimum of $5m (Shs18b), we (Finance) directed that URA (Uganda Revenue Authority) waives taxes in certain areas. This will further reduce cost of construction and hospital equipment that will be imported. I will follow this issue of blockage of the money personally this week since the business plan is already there. Mr Bernard Atiku, the MP for Ayivu County, promised support to Rhema because it has transformed many lives and passed the test of being a hospital. We will be together in this journey as local leaders. This is not only for the Ayivu people but for a greater north, South Sudan and Congo. One cannot underrate this kind of development,  he said.[email protected]",https://www.monitor.co.ug/News/National/Institution-build-8-hospitals-West-Nile/688334-5127260-131m4c2/index.html,/static/img-2019-05-23/post18.png
15,Government spends Shs44b on Karamoja elderly - Daily Monitor,"Karamoja. Government has so far spent Shs44 billion to pay 27,110 senior citizens under its Social Assistance Grants for Empowerment (SAGE) in Karamoja Sub-region since the programme s initiation in 2010. Mr Joseph Basoga, the programme s communications officer, told Daily Monitor recently that government will commit another Shs59b in the next financial year to cover the country. Already, Parliament has passed unanimous recommendations that beginning next year, SAGE should roll out in the whole country covering all elderly persons of 80 years and above,  he said.Mr Basoga, however, said the recommendations will not affect those already on the programme.Government has also increased the age for the beneficiaries from the current 65 years to 80. Each elderly person receives Shs25,000 monthly. Mr Joseph Lomonyang, the Napak District chairperson, said the grant has improved the lives of the elderly in the sub-region. We are very happy with government for this grant because most elders, who were at the verge of dying due to lack of basic needs, have become strong,  he said.Mr Francis Kiyonga, the Amudat District chairperson, appealed to government to increase the pay. We appreciate what government pays the senior citizens, but it is little. My appeal is that let this money be increased so that these beneficiaries can invest wisely,  he said. Ms Betty Nangiro, a resident of Kotido District, said the proceeds have enabled her start an income-generating project and even save. [email protected]",https://www.monitor.co.ug/News/National/Government-spends-Shs44b-Karamoja-elderly/688334-5127270-mvya0xz/index.html,/static/img-2019-05-23/post19.png
16,Gulu Archdiocese short of funds as Martyrs Day  nears - Daily Monitor,"Gulu. With only one week to the Uganda Martyrs Day celebrations at Namugongo Martyrs shrine, the Gulu Archdiocese says they are short of the required funds needed to carry out activities for the day.Gulu Archdiocese was selected by the Uganda Episcopal Conference to animate this year s June 3 celebrations under the theme:  Obey God Always and Everywhere. The archdiocese on behalf of the Gulu Ecclesiastical Province that consists of Gulu, Lira, Arua and Nebbi affiliate dioceses had budgeted to raise Shs900 million.However, the central organising committee chairperson, Mr Lawrence Komakech, said they have only been able to raise half of what was budgeted. He said most of the pledges made by individuals, business entities and corporate companies, have not been fulfilled. The struggle to raise funds is still ongoing. Most of our money is in pledges, and they have not been fulfilled. We encourage those who made pledges to fulfil their commitment because the finances are needed now and not after the celebrations,  Mr Komakech told Daily Monitor in an interview yesterday.  If these pledges are not met, it will be a big setback for us. The pledges are in line with our budget and we need it more than ever before,  he added.He said the money is meant to organise liturgy, purchasing uniforms for the choir, hiring public address systems, security, transport and food for the pilgrims, among others.Yesterday, the dfcu regional manager - northern, Mr Christopher Kinyera, handed Shs15 million to Gulu Archdiocese Bishop John Baptist Odama as part of the pledge they made for the Archdiocese towards the celebrations. Dfcu bank is proud to join Gulu Archdiocese on this noble cause to celebrate the Martyrs  Day. We felt we have to be part of this team and on behalf of the bank, we shall give Shs15 million,  Mr Kinyera said.A total of 240 pilgrims from Gulu Archdiocese set off last week to Namugongo Martyrs shrine to prepare for this year s celebrations. The pilgrims have so far reached Nakasongola District covering more than 221 kilometres.Gulu Archdiocese last animated the Uganda Martyrs Day in Namugongo in 2003 after the beatification of Jildo Irwa and Daudi Okello in 2002.BackgroundA total of 240 pilgrims from Gulu Archdiocese set off last week to Namugongo Martyrs shrine to prepare for this year s celebrations. The pilgrims have so far reached Nakasongola District covering more than 221 kilometres.Gulu Archdiocese last animated the Uganda Martyrs  Day in Namugongo in 2003 after the beatification of Jildo Irwa and Daudi Okello in 2002.[email protected] ",https://www.monitor.co.ug/News/National/Gulu-Archdiocese-short-of-funds-as-Martyrs-Day-nears/688334-5127286-14ii50t/index.html,/static/img-2019-05-23/post20.png
17,Completion of Shs380b Tourism Hotel delayed - Daily Monitor,"Jinja.  Completion of the $102.5m (Shs382b) three-star hotel at the Uganda Hotel and Tourism Training Institute (UHTTI) in Jinja District, earlier set for April 10, has been deferred to September.On April 10, 2018, the Minister for Tourism, Wildlife and Antiquities, Prof Ephraim Kamuntu, led a team of government officials and other partners on a ground-breaking ceremony to kick-start construction of the hotel, which was supposed to be completed within 12 months.FundingThe facility is co-funded by the World Bank ($100m or about Shs373b) and Ugandan Government ($2.5m or about Shs9b). Construction is being undertaken by Roko Construction Limited, supervised by Arch Design Limited, whereas Competitiveness and Enterprise Development Project (CEDP) are the borrower s representatives.The CEDP project coordinator, Dr John-Marie Kyewalabye, in a telephone interview with this newspaper on Wednesday, said completion of the facility is behind schedule because of the two months they lost before the actual works commenced. When a contractor gets to a site, there are things he must comply with, which are mandatory like environmental social safeguards, which are sanctioned by the National Environment Management Authority.Other issues Also, the contractor has to mobilise people and equipment; all this is part of what happens in the cycle. Then, some redesigns were undertaken, which needed time to be approved and there was need to undertake a review of boundaries for the hotel land,  he explained.He added:  We are on course, the superstructure is done, completion works are at 60 per cent and we are currently doing fittings such as electricity, the lifts and water, hoping that landscaping will be done during this period. According to Dr Kyewalabye, they are not merely delivering a building, but also furnishings with cutlery.Since UHTTI is the only government institution which specialises in hotel and hospitality, government deemed it prudent to develop the facility so as to improve the quality of the staff.Ms Miriam Namutosi, the institute s principal, said the delay has affected their operations because the current intake, which started on April 8, was planned in such a way that by the time students report, they would find the training kitchens and training restaurants in place. This delay forced us to find other contingency measures as we wait for the facility to be completed in September,  she said.Ms Namutosi also lamented the other challenges the institute is grappling with, for example the lack of cars for conducting driving lessons. She said the institution has only one car for practical driving lessons, which is also very old and in poor mechanical condition.  Currently, we are hiring external or commercial driving schools to help with practical driving lessons,  she said.The facility, once completed, will comprise a 50-room hotel block, a 321-seater conference hall, 100-seater bar and coffee terrace, two student demonstration kitchens, training restaurants and a laundry block to provide the hospitality students with hands-on experience on modern facilities.Student enrolmentAccording to Ms Namutosi, after completion of the project, student enrolment is expected to eclipse the current enrolment capacity of 450 students and grow to about 680 students for both residents and non-residents. To be in tandem with international standards, a national curriculum has been designed and approved by the Uganda National Council for Higher Education and is ready to be rolled out,  Ms Namutosi said.She added that there is a Technical Advisor hired to advise government on how to turn the institute into a modern hotel training hub.[email protected] ",https://www.monitor.co.ug/News/National/Completion-Shs380b-Tourism-Hotel-delayed/688334-5127314-8psrugz/index.html,/static/img-2019-05-23/post21.png
18,Kassanda traders count losses as power shutdowns continue - Daily Monitor,"KASSANDA. When Ronald Kyabasinga opened up an electronics  repair workshop in Bukuya Town Council, Kassanda District last year, customers started flocking to his shop because of his good customer care. They [clients] were bringing items such as radios, television sets and others, but I realised the problem was with the unstable electricity supply in this area where their appliances experienced electric shocks time and again,  Mr Kyabasinga says.He is currently repairing generators.A sizable number of traders in the town have switched to using generators due to constant power outages. The problem, according to traders, has persisted for more than three months. The only source of power now is either a generator or solar supply because one cannot rely on electricity supplied by Umeme, [national power distributor],  he says.At his workshop are clients queuing to have their generators fixed. Elsewhere around Bukuya Trading Centre, generators are a common sight at almost every shop and workstation.Among the most affected businesses are hair salons, electric appliance shops, welding workshops as well as coffee, maize and timber mills. This problem, according to Mr Musa Ogwang, a trader in Bukuya Town Council, has contributed losses in their businesses. This problem has persisted for long, but we are not getting clear explanations from Umeme. The last time they [Umeme] came here, they told us that the problem is with the small weak transformer. They replaced it with another, but the problem still persists, we are losing hope,  he says Currently, most traders, whose businesses run on high power voltages such as welders, have temporarily closed due to constant power outages.  I used to employ eight people here and most of them are young boys who dropped out of school, but I have been forced to send four of them away because they are so redundant here. I am also planning to discontinue the rest because I do not want them to keep playing from here without doing any work, they can even get involved in bad behaviours,  Mr Moses Ssebwato, who runs a metal welding workshop in the town, says.Mr Asansio Gayi, the Bukuya Town Council vice chairperson, says as local leaders, they have on several occasions petitioned Umeme officials and they are yet to receive a response.Mr Edward Zziwa Birungi, the Kassanda District vice chairperson, says he had received complaints and that he is going to seek council s attention.However, Mr Stephen Ilungole, the Umeme communications manager, says they received the complaint from traders and when they investigated, it was due to rampant illegal connections in the area, especially for trapping grasshoppers. They [grasshopper trappers] refused to use the transformer with a power metre, and chose to use another transformer for domestic users. So, the transformer was overwhelmed and could not serve all residents at a go,  he says. BackgroundIn April 2017, parts of Mubende District and the entire Kibaale District were thrown into darkness for several weeks following the theft of copper cables and angle bars on Mubende  Kakumiro  Kibaale power line. The power company is currently losing Shs106 billion annually from an average of Shs73b in 2014 due to power theft including non-payment of bills, vandalism and illegal connections.[email protected]",https://www.monitor.co.ug/News/National/Kassanda-traders-count-losses-as-power-shutdowns-continue/688334-5127340-ljs5al/index.html,/static/img-2019-05-23/post22.png
19,Farmers protest verification of seedlings supplied by government - Daily Monitor,"BUHWEJU/KANUNGU/NTUNGAMO/RUKUNGIRI.  Farmers under their umbrella body of Tea Nursery Bed Operators and Growers Association, led by Mr Frank Byaruhanga, have protested a repeated verification exercise of tea seedlings done by Officials from the Ministry of Agriculture, Animal Industry and Fisheries, Operation Wealth Creation (OWC) and National Agriculture and Advisory Services (Naads). Those who were verifying worked with the District Internal Security Officer and Gombolola Internal Security Officers forced themselves into the fields, the political and other leaders never participated,  Mr Byaruhanga, who is also the LC5 councillor for Mpungu Sub-county in Kanungu, said.He said on Monday that it was not proper for Naads to repeat the verification exercise knowing that some of the seedlings were destroyed by the drought that hit the country in 2017.Officials had concluded the verification exercise of seedlings supplied in Buhweju, Ntungamo, Kanungu and Rukungiri districts in 2016 and 2017 under delegated procurement.The verification exercise took 19 days and ended on Sunday. The aim was to establish the existence of both beneficiaries and nursery bed operators (suppliers), who claim to have delivered seedlings to farmers in four districts for which they demand about Shs20 billion from government. The verification exercise has ended, the team is going come out with a final report,  OWC programme spokesperson, Maj Tabaro Kiconco, said on Monday.He added:  This exercise will help to weed out ghost claimants, and the fraudsters. It was intended to establish the acreage of the tea fields and traceability of the tea distributed under OWC programme.  Otherwise the tea enterprise is taking shape with demands of more factories from farmers in Ntungamo and Buhweju districts. One team worked in Kanungu and Rukungiri while another worked in Ntungamo and Buhweju. They conducted physical garden visits to verify planted seedlings and used Global Positioning System to determine the planted area. Similar exerciseHowever, a similar verification was done in the districts of Kabale, Mitooma, Rubirizi, Bushenyi, Isingiro, Sheema, Rukiga, Rubanda, Mbarara and Kisoro last year.Maj Tabaro said details of the findings will be in the final report.Another official who was on the verification team, said Rukungiri and Kanungu districts have less than 50 per cent of the tea claimed to have been supplied in the period.Naads gave the districts the mandate of procuring suppliers of tea seedlings (delegated procurement).Districts were supposed to identify nursery bed operators, contract them to supply tea to farmers and verify the tea before Naads pays them. However, Kanungu District executive members were opposed to the verification exercise. They placed announcements on radios urging the farmers not to cooperate with the verification team. Ms Josephine Kasya, the LC5 chairperson, argued that the verification exercise was done earlier and Naads had declined to pay the suppliers. She said they had to sue Naads in the Commercial Court in Kampala in July 2018 over the loss. We were surprised on April 29, when the officials from the Naads secretariat stormed the district saying they wanted to re-do verification exercise of the planted tea seedlings. We told them that we cannot repeat the exercise because the resolution at the mediation meeting was that Naads pays those who supplied seedlings.Now that Naads secretariat has opted to breach the mediation resolutions, let the courts of law take over the matter and decide,  Ms Kasya said while addressing farmers at the district headquarters on May 2.Dr Christopher Bukenya, the head of technical services at the Naads Secretariat, said he had not been briefed by the head of the verification team led by Mr Everest Mulumba.He, however, added that the findings from the exercise will guide government in paying those who supplied tea seedlings in the tea growing districts in South-Western Uganda.By  certain circumstances  Dr Bukenya was denoting the fact that suppliers did not have formal contracts with Naads. He added:  We were guided that despite the circumstances, we need to verify the tea that was planted, we are trying to correct something that went wrong. He said though the report has not been compiled, payments will be a process and will still depend on the success of the exercise. Dr Bukenya added that those who sued Naads might have made an error because they were not duly contracted to supply government.However, Mr Byaruhanga said independent districts were delegated to handle tea procurement starting from 2008. He said the farmers had by 2015 grown tea and when leaders and tea stakeholders from South-Western met the President in Gulu the same year, it was agreed that Kanungu, Kisoro, Kabale, Rukungiri, Isingiro and Ntungamo districts get tea factories. The President promised that government will allocate Shs220 billion for procurement of tea seedlings to be released in two financial years of 2015/2016 and 2016/2017,  Mr Byaruhanga added.Failure in paymentSome of the seedlings lost value from nursery beds and while some of those planted got destroyed by the 2017 drought, Naads could not verify and pay for them.After several efforts to get paid money they injected in the project failed, 717 nursery bed operators (from all tea growing districts in South-Western), in 2018, took Naads to court. Mr Byaruhanga said the matter is in court and the verification exercise was contempt of court.[email protected]",https://www.monitor.co.ug/News/National/Farmers-protest-verification-seedlings-supplied-government/688334-5125660-102liauz/index.html,/static/img-2019-05-23/post23.png
20,Potholes eat up Lira access road - Daily Monitor,"LIRA. Road users have expressed concern over the poor state of Olwol Road in Lira Town. Potholes are gradually eating away the busy road that stretches from All Nations Corner connecting Kwania Road via Lira Bus Park.Residents claim the potholes that have peppered most portion of the road, have made the Olwol Road almost impassable. The road is key because it serves motorists and passengers travelling from within Lira Municipality and the neighbouring districts such as Alebtong, Abim and Otuke to access Lira Bus Park. Mr Walter Okello, a boda boda rider, said several accidents have occurred on Olwol Road.  Just last week, a pregnant woman who was riding on a bicycle fell down after hitting a pothole,  he said. A motorcycle mechanic, Mr Benson Okullu, said the road is in a sorry state and that those using it are at risk.District leaders have, however, said the World Bank has approved additional funding for road construction in Lira Town under the Uganda Support to Municipal Infrastructure Development (USMID) project. The acting municipal engineer, Mr Freddie Owiny, recently said plans were underway to develop and design Boundary, Obangakene, Independence, Lumumba-Ogengo, Jackson Oyuku, Ayer and Teso Bar roads in 2018/2019 financial year. So far, Obote Avenue, Oyam, Oyite Ojok Lane, Aroma Lane and Rwot Aler roads have been constructed, he said, adding that engineering design of Boundary, Olwol, Obangakene and Noteber roads has also been done with support from USMID.  We are fully committed to doing our best, both as technical officers and political leaders of the municipality and are determined to change the face of Lira for the better without fear or favour,  Mr Mike Ogwang Olwa- Veve, the Lira mayor, said.On May 17, President Yoweri Museveni commissioned Obote Avenue, one of the three roads constructed in Lira Town central business district under USMID. The other roads are Soroti and Kwania roads. The three roads measuring 2.8 kilometres were constructed at a cost of Shs21.4 billion. Town clerk Assy Abirebe recently told this newspaper that Lira Municipal Council had received Shs55 billion from the World Bank to fund the construction of 12 roads in the area. The roads to be constructed in this three under USMID s infrastructural development plan are the Boundary, Olwol, Obangakene, Note Ber, Oyam, Wonyaci, Ojwang Opota, Ogwang Edola, Agoro, Ayer, Teso Bar/ Corner Kamdini, Post Office, Bala, Aputi and Inomo.The project USMID, which was first launched in 2013, currently enhances the institutional performance of 14 municipal local governments countrywide, to improve urban service delivery. The beneficiary municipalities are Lira, Gulu, Soroti, Arua, Mbale, Jinja, Mbarara, Masaka, Entebbe, Fort Portal, Kabale, Moroto, Tororo and Hoima. The six-year project is expected to expand urban infrastructure and enhance the capacity of the 14 beneficiary municipalities to generate own revenues, improve urban planning, and strengthen financial management, procurement, environmental and social systems.[email protected] ",https://www.monitor.co.ug/News/National/Potholes-eat-up-Lira-access-road/688334-5125686-n5wibtz/index.html,/static/img-2019-05-23/post24.png
