,Titles,Articles,Urls,Images
10,Oulanyah slams Finance for messing up budget process - Daily Monitor,"Parliament. The Deputy Speaker of Parliament, Mr Jacob Oulanyah, has castigated the Finance ministers for frustrating Parliament s efforts to conclude the budget process by introducing new additions late. These are documents that should have come to Parliament on or by April 1  Today is May 21. It is not fair to Parliament, it is not   Mr Oulanyah said. The budget amendment, technically cited as an addendum, refers to the additional Shs1 trillion by government, which will see the National Budget rise to Shs40.5 trillion.Mr Oulanyah made the stinging remarks yesterday while presiding over the House sitting, during which Mr David Bahati, the Minister of State for Planning, presented an amendment to the Financial Year 2019/20 Budget, hours before Parliament was expecting to make final changes and debate on the same.Kasaija muteFinance minister Kasaija was quietly seated next to Mr Bahati, sternly staring at the Speaker. I am hoping that the Budget Committee has already accessed this document because if it is coming up for the first time, Honourable minister, you know what you have done to us,  Mr Oulanyah mused.Mr Bahati quickly responded, saying the Budget Committee had received an advance copy of the amendment containing the additional Shs1 trillion, but had to wait for the addendum to be officially laid before Parliament.Butambala County MP Muhammad Muwanga Kivumbi drew the Speaker s attention to the law, saying the amendment was only being stampeded without scrutiny by the responsible committees, yet the deadline for passing the budget was fast approaching.Parliament is expected to debate and pass the budget not later than May 30. Mr Kivumbi cited the Shs105b request for Uganda Revenue Authority meant for digital stamps. An item of that nature has to be looked at by the sectorial committee but if you are to push it there, we cannot beat the deadline,  he said.He added:  In the Budget Committee, we do not have the requisite knowledge and skill to retrospect that item, we are constrained and Finance should be restrained from going forward to lay this kind of addendum. The MP implored the Deputy Speaker to tell the truth to authorities in the Ministry of Finance, whose operations, he said,  make Parliament s work look shabby. Mr Oulanyah said the ministers were acting unfairly to Parliament by submitting fresh additions to the budget only a few days to final appropriation.He told Mr Kasaija:   you are about to be guilty of financial indiscipline. However, when he took to the floor, Mr Kasaija said them [Finance], were there to serve the country and the sectors would come with something that is extremely urgent.He was ruled out of order, this time with the Speaker making clear emphasis on mandate, law and timelines in a more severe tone.  You see, some of us may be here to serve the country but a lot more people and these MPs here are part of them who are determined to serve their country   Mr Oulanyah charged at Mr Kasaija.He added:  Yours is a wish and desire that you can do but for us we want to serve this country; committed, determined that this country should be served but by your methods of work, you don t seem to be portraying what you seem to believe. He emphasised that with a law in place,  any agency that does not follow that timeline should not mess anybody else apart from itself. The additional of Shs1 trillion was referred to the Budget Committee for possible consideration only if resources allow. The Budget Committee has up to tomorrow to present its report to Parliament.BackgroundThe changes. Finance minister Matia Kasaija in the addendum has made fresh alterations to the main Budget, suggesting new requirements that lead to a rise in the earlier proposed funds. One of the items included is a Shs105b request for a digital stamp and e-system for the Uganda Revenue Authority.[email protected]",https://www.monitor.co.ug/News/National/Oulanyah-slams-Finance-messing-up-budget-process/688334-5125872-b2b1ocz/index.html,/static/img-2019-05-22/post10.png
11,Africa's dilemma in the face of imminent global shocks - Daily Monitor,"The future is no longer is as predictable as it used to be. Weather and climate change trends pose huge challenges. Principles of democracy are being put to test in the very nations that birthed and emphasized the same principles over the years. Even academic concepts such as the law of demand and supply are being stretched in the face of increasing reliance on software driven production and supply channels. The need to employ a futuristic approach to managing all human occupations needs no emphasis in view of such uncertainty. Globally, the future promises to be laden with disconcerting surprises. The World Economic Forum produces an annual global risks report which is a good log of evolving trends in the shocks that prevail in our times. Their 2018 edition highlights developments that should interest Africa. Among other global threats, it highlights that political commitment to globalization has since weakened in the wake of the global financial crisis and this threatens global trade as a result of bilateral trade wars that can easily cascade. Today, there are deeper protectionist tendencies all over the world. The global trade system is threatened.Africa being the poorest continent must quickly devise means to address the danger arising from this and The African Continental Free Trade Area initiative being pursued currently is an excellent step in the right direction. Unfortunately though, there appears to be lack of appreciation of the urgency required to consolidate this initiative. By mid-May 2019, out of 55 countries, 3 had not signed the relevant agreement at all whereas only 20 countries had proceeded to ratify it after signing. Nigeria, the largest economy on the continent, is among the 3 countries that had not signed it, along with Eritrea and Benin. Protectionism is rife on the continent, the prevailing poverty and trailing position of the continent on the global wealth scale notwithstanding. African countries seem not to realize that their dismal economies have nothing to benefit from continuing to play in isolation, or that indeed even the biggest amongst them are endangered. Our isolated economies are too weak to wield any favorable influence for themselves on the international stage and will continue to be taken advantage of, in a global market space that is turning into a jungle.Equally important is the revelation that the world faces danger of simultaneous failure of breadbaskets facilitated by disruptors such as extreme weather, political instability or crop diseases. All these disrupting factors are prominent for Africa. For example, the continent is almost entirely unprepared for extreme weather events. According to FAO, only an average 7% of arable land in Africa was under irrigation by 2015, with the scale for Sub-Saharan Africa tipping to an even a smaller 4%. The rest of the continent s farming activity runs on rain fed agriculture. Civil strife is also a common occurrence, and in many instances political conflicts have matured into prolonged wars as have been seen in Somalia, South Sudan, the Lake Chad Basin, DRC and Central African Republic, the Horn of Africa and Mali. Such conflicts can cripple food production. In foresight, continental leaders have taken steps to strengthen the food production chain, although again the intended measures to attain this have not been implemented. In 2003, African countries agreed under the Comprehensive Africa Agriculture Development Programme to allocate at least 10 percent of public budgets to agriculture in order to achieve 6% growth in the sector. By 2010,seven years later, Sub-Saharan Africa was allocating only 3% of total expenditures on agriculture on average, and the entire continent was doing slightly better at 3.9%. With the highest population growth rate in the world and the related food need, this is a dire situation for Africa.It is unfortunate that even when obvious dangers have been identified and solutions devised, the continent procrastinates along the solutions paths. We are positioning our descendants for peril.Prominent also among other global dangers is the increasing tendency towards war without rules manifesting especially in form of cyber-attacks, even between super powers. The growing disregard for conventional war, with agreed norms and protocols, should concern Africa because it is an indicator of potential reckless attacks by super powers of weaker nations in future, even in form of physical aggression. Africa in the current state, of isolated countries, is too weak to protect itself from such trends. Perhaps the continent should be considering unity beyond trade as well.The writer is a Chartered Risk Analyst and risk management consultant[email protected] ",https://www.monitor.co.ug/News/National/Africa-dilemma-global-shocks-supply-channels-Nigeria/688334-5125068-xrgs5e/index.html,/static/img-2019-05-22/post11.png
12,Farmers protest verification of seedlings supplied by government - Daily Monitor,"BUHWEJU/KANUNGU/NTUNGAMO/RUKUNGIRI.  Farmers under their umbrella body of Tea Nursery Bed Operators and Growers Association, led by Mr Frank Byaruhanga, have protested a repeated verification exercise of tea seedlings done by Officials from the Ministry of Agriculture, Animal Industry and Fisheries, Operation Wealth Creation (OWC) and National Agriculture and Advisory Services (Naads). Those who were verifying worked with the District Internal Security Officer and Gombolola Internal Security Officers forced themselves into the fields, the political and other leaders never participated,  Mr Byaruhanga, who is also the LC5 councillor for Mpungu Sub-county in Kanungu, said.He said on Monday that it was not proper for Naads to repeat the verification exercise knowing that some of the seedlings were destroyed by the drought that hit the country in 2017.Officials had concluded the verification exercise of seedlings supplied in Buhweju, Ntungamo, Kanungu and Rukungiri districts in 2016 and 2017 under delegated procurement.The verification exercise took 19 days and ended on Sunday. The aim was to establish the existence of both beneficiaries and nursery bed operators (suppliers), who claim to have delivered seedlings to farmers in four districts for which they demand about Shs20 billion from government. The verification exercise has ended, the team is going come out with a final report,  OWC programme spokesperson, Maj Tabaro Kiconco, said on Monday.He added:  This exercise will help to weed out ghost claimants, and the fraudsters. It was intended to establish the acreage of the tea fields and traceability of the tea distributed under OWC programme.  Otherwise the tea enterprise is taking shape with demands of more factories from farmers in Ntungamo and Buhweju districts. One team worked in Kanungu and Rukungiri while another worked in Ntungamo and Buhweju. They conducted physical garden visits to verify planted seedlings and used Global Positioning System to determine the planted area. Similar exerciseHowever, a similar verification was done in the districts of Kabale, Mitooma, Rubirizi, Bushenyi, Isingiro, Sheema, Rukiga, Rubanda, Mbarara and Kisoro last year.Maj Tabaro said details of the findings will be in the final report.Another official who was on the verification team, said Rukungiri and Kanungu districts have less than 50 per cent of the tea claimed to have been supplied in the period.Naads gave the districts the mandate of procuring suppliers of tea seedlings (delegated procurement).Districts were supposed to identify nursery bed operators, contract them to supply tea to farmers and verify the tea before Naads pays them. However, Kanungu District executive members were opposed to the verification exercise. They placed announcements on radios urging the farmers not to cooperate with the verification team. Ms Josephine Kasya, the LC5 chairperson, argued that the verification exercise was done earlier and Naads had declined to pay the suppliers. She said they had to sue Naads in the Commercial Court in Kampala in July 2018 over the loss. We were surprised on April 29, when the officials from the Naads secretariat stormed the district saying they wanted to re-do verification exercise of the planted tea seedlings. We told them that we cannot repeat the exercise because the resolution at the mediation meeting was that Naads pays those who supplied seedlings.Now that Naads secretariat has opted to breach the mediation resolutions, let the courts of law take over the matter and decide,  Ms Kasya said while addressing farmers at the district headquarters on May 2.Dr Christopher Bukenya, the head of technical services at the Naads Secretariat, said he had not been briefed by the head of the verification team led by Mr Everest Mulumba.He, however, added that the findings from the exercise will guide government in paying those who supplied tea seedlings in the tea growing districts in South-Western Uganda.By  certain circumstances  Dr Bukenya was denoting the fact that suppliers did not have formal contracts with Naads. He added:  We were guided that despite the circumstances, we need to verify the tea that was planted, we are trying to correct something that went wrong. He said though the report has not been compiled, payments will be a process and will still depend on the success of the exercise. Dr Bukenya added that those who sued Naads might have made an error because they were not duly contracted to supply government.However, Mr Byaruhanga said independent districts were delegated to handle tea procurement starting from 2008. He said the farmers had by 2015 grown tea and when leaders and tea stakeholders from South-Western met the President in Gulu the same year, it was agreed that Kanungu, Kisoro, Kabale, Rukungiri, Isingiro and Ntungamo districts get tea factories. The President promised that government will allocate Shs220 billion for procurement of tea seedlings to be released in two financial years of 2015/2016 and 2016/2017,  Mr Byaruhanga added.Failure in paymentSome of the seedlings lost value from nursery beds and while some of those planted got destroyed by the 2017 drought, Naads could not verify and pay for them.After several efforts to get paid money they injected in the project failed, 717 nursery bed operators (from all tea growing districts in South-Western), in 2018, took Naads to court. Mr Byaruhanga said the matter is in court and the verification exercise was contempt of court.[email protected]",https://www.monitor.co.ug/News/National/Farmers-protest-verification-seedlings-supplied-government/688334-5125660-102liauz/index.html,/static/img-2019-05-22/post15.png
13,Potholes eat up Lira access road - Daily Monitor,"LIRA. Road users have expressed concern over the poor state of Olwol Road in Lira Town. Potholes are gradually eating away the busy road that stretches from All Nations Corner connecting Kwania Road via Lira Bus Park.Residents claim the potholes that have peppered most portion of the road, have made the Olwol Road almost impassable. The road is key because it serves motorists and passengers travelling from within Lira Municipality and the neighbouring districts such as Alebtong, Abim and Otuke to access Lira Bus Park. Mr Walter Okello, a boda boda rider, said several accidents have occurred on Olwol Road.  Just last week, a pregnant woman who was riding on a bicycle fell down after hitting a pothole,  he said. A motorcycle mechanic, Mr Benson Okullu, said the road is in a sorry state and that those using it are at risk.District leaders have, however, said the World Bank has approved additional funding for road construction in Lira Town under the Uganda Support to Municipal Infrastructure Development (USMID) project. The acting municipal engineer, Mr Freddie Owiny, recently said plans were underway to develop and design Boundary, Obangakene, Independence, Lumumba-Ogengo, Jackson Oyuku, Ayer and Teso Bar roads in 2018/2019 financial year. So far, Obote Avenue, Oyam, Oyite Ojok Lane, Aroma Lane and Rwot Aler roads have been constructed, he said, adding that engineering design of Boundary, Olwol, Obangakene and Noteber roads has also been done with support from USMID.  We are fully committed to doing our best, both as technical officers and political leaders of the municipality and are determined to change the face of Lira for the better without fear or favour,  Mr Mike Ogwang Olwa- Veve, the Lira mayor, said.On May 17, President Yoweri Museveni commissioned Obote Avenue, one of the three roads constructed in Lira Town central business district under USMID. The other roads are Soroti and Kwania roads. The three roads measuring 2.8 kilometres were constructed at a cost of Shs21.4 billion. Town clerk Assy Abirebe recently told this newspaper that Lira Municipal Council had received Shs55 billion from the World Bank to fund the construction of 12 roads in the area. The roads to be constructed in this three under USMID s infrastructural development plan are the Boundary, Olwol, Obangakene, Note Ber, Oyam, Wonyaci, Ojwang Opota, Ogwang Edola, Agoro, Ayer, Teso Bar/ Corner Kamdini, Post Office, Bala, Aputi and Inomo.The project USMID, which was first launched in 2013, currently enhances the institutional performance of 14 municipal local governments countrywide, to improve urban service delivery. The beneficiary municipalities are Lira, Gulu, Soroti, Arua, Mbale, Jinja, Mbarara, Masaka, Entebbe, Fort Portal, Kabale, Moroto, Tororo and Hoima. The six-year project is expected to expand urban infrastructure and enhance the capacity of the 14 beneficiary municipalities to generate own revenues, improve urban planning, and strengthen financial management, procurement, environmental and social systems.[email protected] ",https://www.monitor.co.ug/News/National/Potholes-eat-up-Lira-access-road/688334-5125686-n5wibtz/index.html,/static/img-2019-05-22/post16.png
14,New Mubende-Kagadi road boosts business - Daily Monitor,"KAKUMIRO/KAGADI. Residents of Kakumiro and Kagadi cannot hold their joy as construction of the Mubende-Kakumiro-Kagadi road takes shape.A section of residents have now put up roadside markets on the already completed section of the road to tap into business opportunities through selling their merchandise.The residents, mostly farmers, are selling different foodstuffs to the people driving on the new road, which had over the years been shunned by motorists because of its sorry state.The 104km road is being constructed by China Communication Construction Company (CCCC) at a cost of more than Shs480 billion.About 45kms of the road have already been completed, to the excitement of people who usually travel from Mubende to Kakumiro, Kibaale and Kagadi districts.Now, with the completed section lying between Kibaale Town in Kibaale District to Kibambula Trading Centre in Kakumiro District, foodstuffs such as bananas (matooke), beans, cassava and fruits are displayed on stalls all day long.Others are assembling charcoal bags beside the road to tap into opportunities coming with increased traffic on the road.Mr Gerald Turinawe, a resident of Kasongoire in Matale Sub-county, Kibaale District, is among the dozens of people who vend matooke at Busesa Trading Centre.   The road has already started helping us because as you can see, the place is like a full market. You cannot come here with matooke and fail to get customers. We are surviving on this roadside market,  Mr Turinawe said.He said with the proceeds from the roadside sale of matooke, he will increase the size of his banana plantation before venturing into vegetable gardens.Away from the roadside markets, the new road has led to the rapid increase in value for land as people are set to tap into the available opportunities.Mr Denis Kugonza from Kasojo Trading Centre in Bwanswa Sub-county, Kibaale District, said the cost of a 50x100ft plot of land has doubled from Shs4m to Shs8m.  The coming of the tarmac has increased the price of land here. All people want to build on the main road and that has increased the value,  he said.The Kakumiro District secretary for works, transport and technical services, Mr Eriya Twebaze, said upon completion, the road will increase the local revenue base because of increased investments. BackgroundAdvice. President Museveni, during his recent tour of Bunyoro sub-region, encouraged the people in the area to use the oil roads being constructed to increase their household incomes. The roads are for all people but how are you going to use them  Here, people should look at wealth creation and skills specialisation. People should be in commercial agriculture, small scale factories, and services like catering, hair dressing and food processing, among others,  the President said.The President said oil roads such as Buhimba-Nalweyo-Igayaza-Kakumiro; Masindi-Biso; Kabaale-Kizirafumdi; Hohwa-Nyairongo-Kyarushesha-Butole; and Hoima- Butiaba -Wanseko, would be worked on.[email protected]",https://www.monitor.co.ug/News/National/New-Mubende-Kagadi-road-boosts-business/688334-5125702-137kf5kz/index.html,/static/img-2019-05-22/post17.png
15,"Government to revamp Bukalasa College, says minister - Daily Monitor","LUWEERO. Government is set to revamp Bukalasa Agriculture College in order to produce better extensionists with hands-on skills, Agriculture minister Vincent Ssempijja, has said.The minister said the partnership between Uganda and donor agencies, including the twining up of Bukalasa Agriculture College with Dalhousie University from Canada to transform Bukalasa to a centre of agriculture excellence, is part of their commitment to ensure that the college produces extension staff with hands-on skills that match the modern farming practices targeting commercial agriculture in Uganda. Government, through the Ministry of Agriculture, is already undertaking several strategies to ensure that Bukalasa Agriculture College, now producing the bulk of the country s agriculture extension staff, gets the necessary assistance in terms of manpower, technology, among other logistical support, to boost the agriculture sector. The increasing challenges in the weather patterns and the need for a robust transformation from subsistence to commercial-oriented farming sector calls for strengthened skills training,  Mr Ssempijja told parents and graduands at the 55th Bukalasa Agriculture College graduation ceremony at the college campus in Luweero District on last Friday.GruaduandsA total of 1, 083 graduands were awarded diplomas and certificates after successfully completing their respective courses in agribusiness management, animal production and management, crop production and management, horticulture, human nutrition and dietetics, among others.The minister said government has also prioritised the boosting of the service sector within the Agriculture ministry by recruiting more extension staff to help the farmers adapt to modern farming practices, with emphasis on commercial agriculture.[email protected]",https://www.monitor.co.ug/News/National/Government-revamp-Bukalasa-College-minister/688334-5125708-xwpof8z/index.html,/static/img-2019-05-22/post18.png
16,Island residents can t wait for MV Sigulu to start work - Daily Monitor,"Namayingo.  Mr Morris Ojambo, a resident of Ndaiga Village in Bukane Sub-county in Namayingo District is still coping with the death of his wife, two years after. The 50-year-old breaks down as he narrates how his wife developed complications and bled to death while giving birth because there was no nearby health centre. I wanted to take her to a health centre across the mainland but I failed because I could not get affordable means of transport,  Mr Ojambo says. Many families here cannot afford to hire a boat in time to transport their sick relatives. As a result, we end up losing our beloved ones under our watch,  he adds.Hiring a boat from Lolwe Island to Busiro Landing Site in Banda Sub-county to access a health facility costs more than Shs400,000.However, Mr Ojambo is optimistic that the situation will change when the construction of Sigulu ferry at Masese Landing Site is complete.The MV Sigulu will connect Sigulu and Lolwe Islands to Lugala mainland. The ferry was contracted to JGH Marine A/S, a Danish firm. Ms Benedict Nangosia, the chairman of Buhone Village, where a dock is being built, says:  We are happy that finally, we are going to have a ferry in this area. The number of accidents will also reduce on the lake. In 2016, a boat from Bukana Island to Bumalenge Beach in Sigulu capsized, killing all the people on board.Mr Geoffrey Ouma, another resident, says the ferry will create job opportunities. We will get odd jobs such as loading cargo, and it will also promote investments,  he says.Mr Peter Okumu Wanda, the district speaker, says the ferry will also promote tourism between the main land and the islands. Dolwe has a huge potential for tourism, including the magnificent art rocks, the bird species, boat racing, water rafting, which have not been exploited and we hope business is going to develop rapidly,  Mr Okumu says.Mr Ronald Sanya, the district chairperson, says they have been having challenges of deploying staff, especially teachers and health workers in the area. Many of the district workers deployed to work in Bukhooli Islands have been turning down our requests because they fear travelling on small boats to distant places like Dolwe but now that the ferry is complete, we are going to see more teachers and medical staff deployed in the island. This will improve service delivery,  Mr Sanya says. Ms Joyce Nambozo, the chief administrative officer, says the ferry will transport expectant women to the mainlands. We have lost several mothers in the islands due to lack of transport because the family cannot afford to hire a boat,  Ms Nambozo said.Ferry to sail soonRecently, Ms Allen Kagina, the Uganda National Roads Authority (UNRA) executive director, said construction works on the ferry were complete. Ms Kagina made the remarks while addressing project affected persons on the Majanji-Busia road.  This vessel is fitted with three engines, a 300-passenger seater space, huge cargo space and has most modern technology digital equipment to enable remote monitoring from Kampala, on engine performance, loading and location while sailing on water,  Ms Kagina, said. She said the construction cost about $4.3m (about Shs166b) and has been built to high standards to enable it have a high sea worthiness certificate. UNRA officials say the construction started in September last year and that the ferry has a load capacity of 300 tonnes.[email protected]",https://www.monitor.co.ug/News/National/Island-residents-can-t-wait-MV-Sigulu-start-work/688334-5125730-9h1ulw/index.html,/static/img-2019-05-22/post19.png
17,Acholi clerics meet South Sudan rebel commanders - Daily Monitor,"Gulu. Clerics from Acholi Sub-region under their umbrella body Acholi Religious Leaders Peace Initiative (ARLPI) have said their meeting with top South Sudanese rebel commanders will shape efforts made by other partners to end the conflict in the country.The meeting, coordinated by the UN Peace Office in Torit and Inter-religious Council of Eastern Equatoria State, was held in a rebel controlled territory in Torit county, Eastern Equatoria State last Friday.Retired Bishop Nelson Onono Onweng of Northern Uganda, also the ARLPI chairperson, told journalists in Gulu Town on Monday that they asked the rebel commanders to think of the consequences of the war and focus on the children and women who are largely being affected. We asked them whether they love their country and why they should be fighting again, we told them what we think would be better to stabilise their country and that would be cessation of hostility,  Bishop Onweng said.The prelates met the Sudan People s Liberation Army in Opposition (SPLA/IO) top commanders, including Gen Justine Taban, the Eastern Equatoria State SPLA/IO commander.They visited the country on invitation of their counterparts, the Interreligious Council of Eastern Equatoria State on a benchmarking meeting themed  Amazing impact of unity of religious leaders. Bishop Onweng said they also held meetings with clerics from Eastern Equtoria State headed by Archbishop Bernard Oringa where they shared their experience in resolving wars.Sheikh Musa Khelil, the Acholi Muslim Khadi, said they urged the rebel commanders to keep their promises. We are impressed with declaration made by the rebel leaders not to go back to war again and cause any harm on the civilian population. We believe if they keep up to that promise, the conflict will end and South Sudan will become a better nation,  Sheikh Khelil said.Other officials on the Acholi team included Mr Francis Lukwiya, the ALRPI programme coordinator and Rev Patrick Lumumba from the Northern Uganda Diocese.BACKGROUNDLast year, South Sudan President Salva Kiir signed a peace deal with Dr Riek Machar, the SPLA-IO leader in an attempt to bring an end to the civil war. In April, Pope Francis kissed the feet of the two leaders and implored them to maintain peace that exists between them. Civil unrest broke up in South Sudan in 2013, following tension between forces loyal to President Kiir and Dr Machar.[email protected]",https://www.monitor.co.ug/News/National/Acholi-clerics-meet-South-Sudan-rebel-commanders/688334-5125738-11i94nl/index.html,/static/img-2019-05-22/post20.png
18,Government in talks with Amin family over Arua airport expansion - Daily Monitor,"ARUA. The government is holding discussions with the family of former president Idi Amin to acquire large chunks of land for the expansion of Arua airport to international standards.Officials from the Civil Aviation Authority (CAA) say discussions have progressed well and they will soon enter an agreement.Mr Samuel Wonekha, the CAA general manager for regional airports, said he is hopeful that both parties will come to an agreeable position very soon. The issue of land in Arua; after we carried out the detailed master plan for the airport, the master plan dictated that some additional land must be acquired to implement the plan and we are actually looking for additional land,  said Mr Wonekha. Part of this land actually belongs to the former head of state. The family of late president Idi Amin own most of the land around the airport. We are moving on well with the talks and hope to secure this land very soon,  he added. CAA plansMr Wonekha said once the land is acquired, they will embark on the construction of the terminals and runways to accommodate different sizes of the planes. CAA wants to upgrade the airfield to Category 4C airport, which has field length of more than 1,800 metres.The category 4C airport can accommodate a plane of wing length of up to 24 metres. Arua airport currently has length of 1,800m, and officials from the CAA say the master plan demands that more land be availed to make the airport meet the required specifications.On delays to complete the compensation of those who own land near the airport, Mr Wonekha admitted that some rejected the initial government offer, while others have no letters of administration because the owners of the land died. In our report, we indicated that we have effected payment so far up to 98 per cent. For the 11 members, who have not been compensated yet, there are issues that range from the fact that the estates changed because people passed on and they are to secure letters of administration before their proper settlement. We also have people who objected to the value of their properties, which are under review by the government chief valuer and we are getting positive data from those affected and soon we are going to effect their payments,  he said. Mr Wonekha also said government is currently soliciting for $56m (Shs209.2b) for the general upgrading of the airport to meet the regional and international standards. He said the major works have been delayed because government has not secured the required funds. Government is still sourcing for financing of about $56m that will enable us to begin on the actual major project of upgrading the airport in Arua. However, the smaller components of the projects are ongoing but the major works will start when we receive the funding,  he said.Strategic position Arua is the second busiest domestic airport in the country after Entebbe, with a monthly average of 180 air traffic movements. Presently, Eagle Air operates scheduled flights with a 19- seater aircraft. Ad hoc and charter flights are also operated by Mission Aviation Fellowship, United Nations, AIM Air, Samaritan Purse and Kampala Aero Club and Flight Training Centre.[email protected]",https://www.monitor.co.ug/News/National/Government-talks-with-Amin-family-Arua-airport-expansion/688334-5123910-mcn44yz/index.html,/static/img-2019-05-22/post21.png
19,UPC to punish members for endorsing Museveni s sole candidature - Daily Monitor,"OYAM. The Uganda Peoples Congress (UPC) party has said it will discipline some of its members who recently endorsed President Museveni as the sole candidate for the 2021 presidential elections. On May 16, leaders of the Opposition Forum for Democratic Change (FDC) and UPC in Lango sub-region reportedly seconded a resolution, endorsing Mr Museveni as the sole candidate for the forthcoming elections. When the President convened a meeting at Oyam Boma grounds for all the local leaders in Lango sub-region to deliver his message of wealth creation, the resolution to endorse him for 2021 was moved by NRM and seconded by FDC and UPC members. Mr Ogwal Ojok, the NRM chairperson for Oyam District, read out a bi-partisan resolution, endorsing Mr Museveni as the sole candidate.Mr Ojok was seconded by Mr Onac Okello, the Kwania District chairperson (UPC), Mr Brian Ogutu, the Oyam District councillor and FDC chairperson; Mr Celestine Ouma, the Oyam District councillor (UPC), and Mr Masor Bashir, the male councillor (UPC). The UPC secretary general, Mr Fred Ebil Ebil, warned that the UPC leaders who endorsed Mr Museveni s sole candidature in the 2021 elections would face disciplinary action. Mr Ebil Ebil said the UPC regional office will this week convene a meeting of district party chairpersons to discuss the matter.  This is because those individuals do not hold any authority to make decisions on behalf of the country s oldest political party rather than the UPC National Council,  he said yesterday.  We are looking for evidence to pin those UPC members who were reported in the media to have endorsed Mr Museveni as sole candidate for 2021,  UPC secretary general added.According to Mr Ebil Ebil, UPC has never endorsed any presidential candidate because the party is also preparing to front their candidate for the top most political seat. We are not supporting anybody who has shown interest to contest for presidential elections of 2021 apart from UPC candidate,  he said in an interview.  But if the Opposition political parties decide to form a coalition and front a single candidate for presidency, that position can only be determined by the National Council of UPC but not anybody else,  he added. The Member of Parliament for Erute South in Lira District, Mr Jonathan Odur, said the people who are purported to have endorsed President Museveni on behalf of Lango to fulfil their selfish gains should be publicly condemned.  Less than 1 per cent of Langi cannot claim to have endorsed [President] Museveni without making any consultations in all the constituencies. These are people who are money hungry who have just joined NRM and they are trying to show that they are more powerful than those who were in NRM before,  Mr Odur said.[email protected]",https://www.monitor.co.ug/News/National/UPC-punish-members-endorsing-Museveni-s-sole-candidature/688334-5123954-fhrmxoz/index.html,/static/img-2019-05-22/post22.png
20,Government starts relocation of Bududa landslide victims to Bulambuli - Daily Monitor,"Bududa. The truck groans and squeaks as it climbs the murram road. Perched on atop, between pieces of furniture and assorted personal effects.In the vans are men, women and children anxious to reach the promised land.  As perilous as it seems, this journey is a flight to safety. After months in makeshift camps, survivors of recent landslides on the slopes of Mt Elgon in eastern Uganda are finally being relocated to permanent homes in safer areas.   This is the day we have been waiting for,  said Mr Boaz Mutinye, a landslide survivor and head of Shisambwa Village in Bukalasi Sub-county.  We will live here happily with no life threats posed by the landslides,  he said. The relocation began slowly, with 10 households of 60 people moved to Bunambutye in Bulambuli District, where the government, through the Office of the Prime Minister, has built new homes.A few remain in temporary camps while more than 10,000 are living in their homes, which are at risk of landslides. About 100 households will be relocated over the next two weeks in the first phase. Each household will get a two-bedroom house on an acre of land, with another two acres for agriculture. The move has rescued survivors  from the jaws of death , says Ms Lydia Nandudu, who lost family members in the most recent landslide in Bukalasi.  We have been having sleepless nights whenever it rains. We will now sleep without disruptions,  she said, breaking out in a gospel song. Mr Isaac Mugera, an OPM spokesman, said heavy rain and difficult terrain had delayed the resettlement. BenefitsThe government, he said, will feed the families for a year, long enough for them to grow and harvest their own food.  A health centre has also been built nearby for the communities, although the recent arrivals will have to find places in area schools, as the new term is about to open. The UPDF s Engineering Brigade built the houses between December and March. Some 900 houses will be built at a cost of Shs32 billion on the 2,800-acre piece of land government acquired in 2013 as part of a 10-year resettlement plan. The plan has not been without challenges: residents attached to their ancestral lands and are reluctant to leave their landslide-prone homes, while disputes remain over the ownership and suitability of some of the resettlement land. For those lucky enough to get onto the relocation trucks, however, the relatively short journey away from the mountain slopes is a giant leap from danger and a chance to break new ground.ReallocationThe construction of 101 houses by the Uganda People s Defence Forces (UPDF) Engineering Brigade and police s construction unit, started on December 15, 2018 and they were completed by March, 2019. According to the resettlement scheme on the 2,800 acres of land, which the government acquired in 2013, 250 houses will be constructed on Plot 94, which measures 270 acres. Plot 157, which is 918 acres, will house 650 houses, while Plot 198, measuring 1,688 acres, will be reserved for mechanised agricultural production. [email protected] ",https://www.monitor.co.ug/News/National/Government-starts-relocation-Bududa-landslide-victims-Bulambuli/688334-5123964-10yu6hkz/index.html,/static/img-2019-05-22/post23.png
